item_id,restaurant_id,name,normalized_name,description,price,category,availability,source_names,source_record_ids,created_at,updated_at,data_version
12233210,136086,Gà Viên Chiên,gà viên chiên,,45000,,True,befood_menu,12233210,,,offline
12233211,136086,Khoai Tây Chiên,khoai tây chiên,,45000,,True,befood_menu,12233211,,,offline
12233212,136086,Khoai Lang Chiên,khoai lang chiên,,45000,,True,befood_menu,12233212,,,offline
9940365,117708,Cơm gà sốt Thái,cơm gà sốt thái,,65000,,True,befood_menu,9940365,,,offline
9940366,117708,Cơm gà sốt bbq,cơm gà sốt bbq,,65000,,True,befood_menu,9940366,,,offline
9940368,117708,Cơm gà sốt chua ngọt,cơm gà sốt chua ngọt,,65000,,True,befood_menu,9940368,,,offline
9940369,117708,Cơm gà sốt mắm tỏi,cơm gà sốt mắm tỏi,,65000,,True,befood_menu,9940369,,,offline
9940370,117708,Cơm gà sốt mật ong,cơm gà sốt mật ong,,65000,,True,befood_menu,9940370,,,offline
9940371,117708,Cơm gà sốt me cay,cơm gà sốt me cay,,65000,,True,befood_menu,9940371,,,offline
9940373,117708,Cơm gà sốt roti,cơm gà sốt roti,,65000,,True,befood_menu,9940373,,,offline
9940374,117708,Cơm gà sốt tiêu đen,cơm gà sốt tiêu đen,,65000,,True,befood_menu,9940374,,,offline
5809908,73491,Combo 5 cuốn thịt bò,combo 5 cuốn thịt bò,,90000,,True,befood_menu,5809908,,,offline
5809909,73491,Bún bò nam bộ xuất lớn,bún bò nam bộ xuất lớn,,55000,,True,befood_menu,5809909,,,offline
5851403,73491,Bún Bò Nam Bộ Xuất Nhỏ,bún bò nam bộ xuất nhỏ,,40000,,True,befood_menu,5851403,,,offline
5851404,73491,Bún Bò Nam Bộ Xuất Thường,bún bò nam bộ xuất thường,,45000,,True,befood_menu,5851404,,,offline
5851405,73491,ComBo 1 xuất bún 2 cuốn,combo 1 xuất bún 2 cuốn,,80000,,True,befood_menu,5851405,,,offline
5851406,73491,Combo 2 xuất bún lớn,combo 2 xuất bún lớn,,105000,,True,befood_menu,5851406,,,offline
8927387,73491,Bún Bò Nam Bộ Xuất Lớn,bún bò nam bộ xuất lớn,,55000,,True,befood_menu,8927387,,,offline
12261943,8805,01 Miếng Gà Sốt Me Cay,01 miếng gà sốt me cay,,49000,,True,befood_menu,12261943,,,offline
12261987,8805,Combo A - Gà Sốt Me Cay,combo a - gà sốt me cay,,129000,,True,befood_menu,12261987,,,offline
11777706,8805,05 Bánh quy bơ sốt cam,05 bánh quy bơ sốt cam,,69000,,True,befood_menu,11777706,,,offline
10250557,8805,COMBO 9 MÓN 99K,combo 9 món 99k,,99000,,True,befood_menu,10250557,,,offline
721727,8805,1 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,1 miếng gà sốt bơ tỏi và thảo mộc,,49000,,True,befood_menu,721727,,,offline
721731,8805,Combo 02 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,combo 02 miếng gà sốt bơ tỏi và thảo mộc,,129000,,True,befood_menu,721731,,,offline
9796129,8805,Combo 01 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,combo 01 miếng gà sốt bơ tỏi và thảo mộc,,79000,,True,befood_menu,9796129,,,offline
9796130,8805,3 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,3 miếng gà sốt bơ tỏi và thảo mộc,,139000,,True,befood_menu,9796130,,,offline
9796327,8805,Combo 02 Miếng Gà Rán Truyền Thống,combo 02 miếng gà rán truyền thống,,119000,,True,befood_menu,9796327,,,offline
9796328,8805,Combo Tex Sampler - Gà Rán Truyền Thống,combo tex sampler - gà rán truyền thống,,119000,,True,befood_menu,9796328,,,offline
9797086,8805,Combo Gà Rán & Bánh cuộn Zesty Crunch,combo gà rán & bánh cuộn zesty crunch,,119000,,True,befood_menu,9797086,,,offline
9797087,8805,Combo Gà Rán & Burger Cổ Điển,combo gà rán & burger cổ điển,,119000,,True,befood_menu,9797087,,,offline
9797088,8805,Combo Gà Rán & Burger Zesty Crunch,combo gà rán & burger zesty crunch,,119000,,True,befood_menu,9797088,,,offline
278367,8805,Bánh cuộn Tex - Cay,bánh cuộn tex - cay,,59000,,True,befood_menu,278367,,,offline
278370,8805,Bánh cuộn Mexicana - Cay,bánh cuộn mexicana - cay,,69000,,True,befood_menu,278370,,,offline
9798770,8805,Combo Bánh cuộn Tex,combo bánh cuộn tex,,89000,,True,befood_menu,9798770,,,offline
9798771,8805,Combo Bánh cuộn Mexicana,combo bánh cuộn mexicana,,99000,,True,befood_menu,9798771,,,offline
9798775,8805,Bánh cuộn Tex - Không Cay,bánh cuộn tex - không cay,,59000,,True,befood_menu,9798775,,,offline
9798776,8805,Bánh cuộn Mexicana - Không Cay,bánh cuộn mexicana - không cay,,69000,,True,befood_menu,9798776,,,offline
278372,8805,Burger Tôm - Cay,burger tôm - cay,,49000,,True,befood_menu,278372,,,offline
278374,8805,Burger Tex Supreme - Cay,burger tex supreme - cay,,59000,,True,befood_menu,278374,,,offline
6959204,8805,Burger Mexicana - Cay,burger mexicana - cay,,69000,,True,befood_menu,6959204,,,offline
9798772,8805,Combo Burger Tôm,combo burger tôm,,79000,,True,befood_menu,9798772,,,offline
9798773,8805,Combo Burger Tex Supreme,combo burger tex supreme,,89000,,True,befood_menu,9798773,,,offline
9798774,8805,Combo Burger Mexicana,combo burger mexicana,,99000,,True,befood_menu,9798774,,,offline
9798777,8805,Burger Tôm - Không Cay,burger tôm - không cay,,49000,,True,befood_menu,9798777,,,offline
9798778,8805,Burger Tex Supreme - Không Cay,burger tex supreme - không cay,,59000,,True,befood_menu,9798778,,,offline
9798779,8805,Burger Mexicana - Không Cay,burger mexicana - không cay,,69000,,True,befood_menu,9798779,,,offline
7216750,8805,Combo Mỳ Ý Gà Giòn Không Xương,combo mỳ ý gà giòn không xương,,69000,,True,befood_menu,7216750,,,offline
7216751,8805,Combo Mỳ Ý Gà Rán Truyền Thống,combo mỳ ý gà rán truyền thống,,89000,,True,befood_menu,7216751,,,offline
7216752,8805,Combo Cơm Gà Sốt Teriyaki,combo cơm gà sốt teriyaki,,69000,,True,befood_menu,7216752,,,offline
7216753,8805,Combo Cơm Gà Sốt Chua Ngọt,combo cơm gà sốt chua ngọt,,69000,,True,befood_menu,7216753,,,offline
6960308,8805,Khuỷu Cánh Gà Giòn Cay - 6 Miếng,khuỷu cánh gà giòn cay - 6 miếng,,99000,,True,befood_menu,6960308,,,offline
9796126,8805,Gà Giòn Không Xương- 6 Miếng,gà giòn không xương- 6 miếng,,99000,,True,befood_menu,9796126,,,offline
9800475,8805,Combo 03 Miếng Gà Giòn Không Xương,combo 03 miếng gà giòn không xương,,79000,,True,befood_menu,9800475,,,offline
9800476,8805,Combo 05 Khuỷu Cánh Gà Giòn Cay,combo 05 khuỷu cánh gà giòn cay,,95000,,True,befood_menu,9800476,,,offline
6393657,81353,Cơm tấm sườn cốt lết đầy đủ,cơm tấm sườn cốt lết đầy đủ,,79000,,True,befood_menu,6393657,,,offline
6393658,81353,Cơm tấm má heo nướng đầy đủ,cơm tấm má heo nướng đầy đủ,,89000,,True,befood_menu,6393658,,,offline
6393659,81353,Cơm tấm sườn cốt lết nướng,cơm tấm sườn cốt lết nướng,,60000,,True,befood_menu,6393659,,,offline
6393660,81353,Cơm tấm má heo nướng,cơm tấm má heo nướng,,70000,,True,befood_menu,6393660,,,offline
6393661,81353,Cơm tấm dẻ sườn nướng đầy đủ,cơm tấm dẻ sườn nướng đầy đủ,,95000,,True,befood_menu,6393661,,,offline
6393662,81353,Cơm tấm ba rọi đầy đủ,cơm tấm ba rọi đầy đủ,,84000,,True,befood_menu,6393662,,,offline
6393663,81353,Cơm tấm ba rọi nướng,cơm tấm ba rọi nướng,,65000,,True,befood_menu,6393663,,,offline
6393664,81353,Cơm tấm cá quả kho tiêu,cơm tấm cá quả kho tiêu,,65000,,True,befood_menu,6393664,,,offline
6393665,81353,Cơm tấm dẻ sườn nướng,cơm tấm dẻ sườn nướng,,75000,,True,befood_menu,6393665,,,offline
6393666,81353,Cơm gà nướng mật ong,cơm gà nướng mật ong,,65000,,True,befood_menu,6393666,,,offline
9059946,81353,Cơm thịt kho trứng,cơm thịt kho trứng,,65000,,True,befood_menu,9059946,,,offline
6055189,77167,Bún chả chấm,bún chả chấm,,35000,,True,befood_menu,6055189,,,offline
6055190,77167,Bún đậu,bún đậu,,35000,,True,befood_menu,6055190,,,offline
6055191,77167,Bún trộn,bún trộn,,35000,,True,befood_menu,6055191,,,offline
6077837,77167,Bún chả chan,bún chả chan,,40000,,True,befood_menu,6077837,,,offline
6400514,77167,Bún Gà,bún gà,,45000,,True,befood_menu,6400514,,,offline
6807873,77167,Bún Bò,bún bò,,45000,,True,befood_menu,6807873,,,offline
6055192,77167,Cơm rang dưa bò,cơm rang dưa bò,,50000,,True,befood_menu,6055192,,,offline
6077609,77167,Cơm rang thập cẩm,cơm rang thập cẩm,,35000,,True,befood_menu,6077609,,,offline
7910090,77167,Cơm trộn truyền thống,cơm trộn truyền thống,,45000,,True,befood_menu,7910090,,,offline
7927137,77167,Cơm trộn thịt bò,cơm trộn thịt bò,,59000,,True,befood_menu,7927137,,,offline
7936257,77167,Cơm trộn gà viên,cơm trộn gà viên,,59000,,True,befood_menu,7936257,,,offline
7950623,77167,Cơm rang xúc xích,cơm rang xúc xích,,35000,,True,befood_menu,7950623,,,offline
8047187,77167,Cơm rang trứng,cơm rang trứng,,35000,,True,befood_menu,8047187,,,offline
8070574,77167,Cơm gà viên sốt cay (ngọt),cơm gà viên sốt cay (ngọt),,50000,,True,befood_menu,8070574,,,offline
8101714,77167,Cơm gà đùi sốt cay (ngọt),cơm gà đùi sốt cay (ngọt),,50000,,True,befood_menu,8101714,,,offline
9544631,77167,Cơm xá xíu,cơm xá xíu,,45000,,True,befood_menu,9544631,,,offline
6055197,77167,Mì gà tần,mì gà tần,,45000,,True,befood_menu,6055197,,,offline
6055198,77167,Mì trộn indomie,mì trộn indomie,,35000,,True,befood_menu,6055198,,,offline
6055194,77167,Mì cay bò,mì cay bò,,59000,,True,befood_menu,6055194,,,offline
6055195,77167,Mì cay cá viên,mì cay cá viên,,53000,,True,befood_menu,6055195,,,offline
6055196,77167,Mì cay xúc xích,mì cay xúc xích,,53000,,True,befood_menu,6055196,,,offline
6077834,77167,Mì cay sụn,mì cay sụn,,59000,,True,befood_menu,6077834,,,offline
6077835,77167,Mì cay hải sản,mì cay hải sản,,64000,,True,befood_menu,6077835,,,offline
6077836,77167,Mì cay thập cẩm,mì cay thập cẩm,,69000,,True,befood_menu,6077836,,,offline
9489165,77167,Tokbokki lắc phô mai,tokbokki lắc phô mai,,35000,,True,befood_menu,9489165,,,offline
9501149,77167,Khoai tây chiên lắc phô mai,khoai tây chiên lắc phô mai,,35000,,True,befood_menu,9501149,,,offline
9501152,77167,Gà viên trộn Tok sốt cay (ngọt),gà viên trộn tok sốt cay (ngọt),,40000,,True,befood_menu,9501152,,,offline
9502122,77167,Kimbap truyền thống,kimbap truyền thống,,35000,,True,befood_menu,9502122,,,offline
9544664,77167,Tokbokki truyền thống,tokbokki truyền thống,,40000,,True,befood_menu,9544664,,,offline
9635140,77167,Tokbokki sốt Rose,tokbokki sốt rose,,45000,,True,befood_menu,9635140,,,offline
9643095,77167,Kimbap bò,kimbap bò,,40000,,True,befood_menu,9643095,,,offline
2181653,32462,Phở Trộn Gà Lườn,phở trộn gà lườn,,50000,,True,befood_menu,2181653,,,offline
2181649,32462,Phở Trộn Gà Lẫn,phở trộn gà lẫn,,55000,,True,befood_menu,2181649,,,offline
9372458,32462,Phở Trộn Gà Đùi,phở trộn gà đùi,,65000,,True,befood_menu,9372458,,,offline
2181651,32462,Miến Trộn Gà Lườn,miến trộn gà lườn,,50000,,True,befood_menu,2181651,,,offline
2181650,32462,Miến Trộn Gà Lẫn,miến trộn gà lẫn,,55000,,True,befood_menu,2181650,,,offline
2181655,32462,Mì Trộn Gà Lườn,mì trộn gà lườn,,50000,,True,befood_menu,2181655,,,offline
2181654,32462,Mì Trộn Gà Lẫn,mì trộn gà lẫn,,55000,,True,befood_menu,2181654,,,offline
11082795,32462,Miến Trộn Gà Đùi,miến trộn gà đùi,,65000,,True,befood_menu,11082795,,,offline
11082798,32462,Mì Trộn Gà Đùi,mì trộn gà đùi,,65000,,True,befood_menu,11082798,,,offline
2181664,32462,Xôi Gà Lườn,xôi gà lườn,,50000,,True,befood_menu,2181664,,,offline
9793575,32462,Xôi Gà Lẫn,xôi gà lẫn,,55000,,True,befood_menu,9793575,,,offline
9793578,32462,Xôi Gà Đùi,xôi gà đùi,,65000,,True,befood_menu,9793578,,,offline
11640307,77657,Gà rán giòn truyền thống,gà rán giòn truyền thống,,116000,,True,befood_menu,11640307,,,offline
11640308,77657,Đùi gà rán truyền thống,đùi gà rán truyền thống,,121000,,True,befood_menu,11640308,,,offline
11640309,77657,Lườn gà truyền thống,lườn gà truyền thống,,105000,,True,befood_menu,11640309,,,offline
11640310,77657,Cánh gà rán truyền thống,cánh gà rán truyền thống,,200000,,True,befood_menu,11640310,,,offline
11640311,77657,Cánh gà rắc rắc tê cay,cánh gà rắc rắc tê cay,,210000,,True,befood_menu,11640311,,,offline
11640312,77657,Gà rán giòn rút xương,gà rán giòn rút xương,,116000,,True,befood_menu,11640312,,,offline
11640313,77657,Gà rán giòn xốt mật ong tỏi,gà rán giòn xốt mật ong tỏi,,126000,,True,befood_menu,11640313,,,offline
11640314,77657,Cánh gà rán giòn xốt mật ong tỏi,cánh gà rán giòn xốt mật ong tỏi,,126000,,True,befood_menu,11640314,,,offline
11640315,77657,Gà rán giòn rắc phô mai,gà rán giòn rắc phô mai,,126000,,True,befood_menu,11640315,,,offline
11640316,77657,Gà rán giòn tỏi xốt mặn ngọt,gà rán giòn tỏi xốt mặn ngọt,,137000,,True,befood_menu,11640316,,,offline
11640317,77657,Gà rán giòn dừa xốt tỏi mặn ngọt,gà rán giòn dừa xốt tỏi mặn ngọt,,137000,,True,befood_menu,11640317,,,offline
11640318,77657,Gà rán giòn xốt Jachiso,gà rán giòn xốt jachiso,,137000,,True,befood_menu,11640318,,,offline
11640319,77657,Gà rán giòn xốt cay nồng,gà rán giòn xốt cay nồng,,126000,,True,befood_menu,11640319,,,offline
11640320,77657,Gà rán giòn xốt cay ngọt,gà rán giòn xốt cay ngọt,,137000,,True,befood_menu,11640320,,,offline
11640321,77657,Gà rán giòn xốt cà tím Mapsody,gà rán giòn xốt cà tím mapsody,,137000,,True,befood_menu,11640321,,,offline
11640322,77657,Gà rán giòn xốt sườn,gà rán giòn xốt sườn,,137000,,True,befood_menu,11640322,,,offline
11640323,77657,Cánh gà giòn xốt Paris,cánh gà giòn xốt paris,,126000,,True,befood_menu,11640323,,,offline
11640328,77657,Gà rán giòn xốt mật ong tỏi rút xương,gà rán giòn xốt mật ong tỏi rút xương,,210000,,True,befood_menu,11640328,,,offline
11640329,77657,Gà rán giòn rắc phô mai rút xương,gà rán giòn rắc phô mai rút xương,,210000,,True,befood_menu,11640329,,,offline
11640330,77657,Gà rán giòn xốt Paris rút xương,gà rán giòn xốt paris rút xương,,210000,,True,befood_menu,11640330,,,offline
11640331,77657,Gà rán giòn xốt cay nóng rút xương,gà rán giòn xốt cay nóng rút xương,,210000,,True,befood_menu,11640331,,,offline
11640332,77657,Gà rán giòn xốt kem tuyết Himalaya,gà rán giòn xốt kem tuyết himalaya,,200000,,True,befood_menu,11640332,,,offline
11640333,77657,Gà rán giòn xốt cay ngọt rút xương,gà rán giòn xốt cay ngọt rút xương,,231000,,True,befood_menu,11640333,,,offline
11640334,77657,Gà rán giòn xốt sườn rút xương,gà rán giòn xốt sườn rút xương,,231000,,True,befood_menu,11640334,,,offline
11640335,77657,Gà rán giòn xốt Jachiso rút xương,gà rán giòn xốt jachiso rút xương,,231000,,True,befood_menu,11640335,,,offline
11640336,77657,Gà rán giòn xốt tỏi mặn ngọt rút xương,gà rán giòn xốt tỏi mặn ngọt rút xương,,231000,,True,befood_menu,11640336,,,offline
11640337,77657,Gà giòn dừa sốt tỏi mặn ngọt rút xương,gà giòn dừa sốt tỏi mặn ngọt rút xương,,231000,,True,befood_menu,11640337,,,offline
11640338,77657,Gà rán giòn xốt cà tím Mapsody rút xương,gà rán giòn xốt cà tím mapsody rút xương,,231000,,True,befood_menu,11640338,,,offline
11640339,77657,Đùi gà nướng Barbecued,đùi gà nướng barbecued,,116000,,True,befood_menu,11640339,,,offline
11640340,77657,Cánh gà nướng Barbecued,cánh gà nướng barbecued,,200000,,True,befood_menu,11640340,,,offline
11640341,77657,Gà hun khói,gà hun khói,,116000,,True,befood_menu,11640341,,,offline
11640342,77657,Gà nướng tẩm gia vị,gà nướng tẩm gia vị,,95000,,True,befood_menu,11640342,,,offline
11640343,77657,Đùi barbecued ngô phô mai,đùi barbecued ngô phô mai,,305000,,True,befood_menu,11640343,,,offline
11640344,77657,Cơm đùi gà nướng Barbecued,cơm đùi gà nướng barbecued,,135000,,True,befood_menu,11640344,,,offline
11640345,77657,Cơm gà nướng tẩm gia vị,cơm gà nướng tẩm gia vị,,114000,,True,befood_menu,11640345,,,offline
11640346,77657,Cơm gà hun khói,cơm gà hun khói,,135000,,True,befood_menu,11640346,,,offline
11640347,77657,Cơm gà BB set 1,cơm gà bb set 1,,146000,,True,befood_menu,11640347,,,offline
11640348,77657,Cơm gà BB set 2,cơm gà bb set 2,,146000,,True,befood_menu,11640348,,,offline
11640349,77657,Cơm gà BB set 3,cơm gà bb set 3,,146000,,True,befood_menu,11640349,,,offline
11640350,77657,Canh Kim Chi - Kimchi Soup,canh kim chi - kimchi soup,,146000,,True,befood_menu,11640350,,,offline
11640351,77657,Canh Chả cá - Fish Cake Soup,canh chả cá - fish cake soup,,173000,,True,befood_menu,11640351,,,offline
11640352,77657,Miến trộn - BB Japchae,miến trộn - bb japchae,,209000,,True,befood_menu,11640352,,,offline
11640353,77657,Cơm rang kim chi cá ngừ,cơm rang kim chi cá ngừ,,142000,,True,befood_menu,11640353,,,offline
11640354,77657,Cơm niêu đá trộn rau truyền thống,cơm niêu đá trộn rau truyền thống,,142000,,True,befood_menu,11640354,,,offline
11640355,77657,Cơm niêu đá trộn thịt bò,cơm niêu đá trộn thịt bò,,163000,,True,befood_menu,11640355,,,offline
11640356,77657,Cơm niêu gà sốt mayonnaise,cơm niêu gà sốt mayonnaise,,142000,,True,befood_menu,11640356,,,offline
11640357,77657,Mỳ tương đen,mỳ tương đen,,105000,,True,befood_menu,11640357,,,offline
11640358,77657,Bánh gạo BB,bánh gạo bb,,93000,,True,befood_menu,11640358,,,offline
11640359,77657,Bánh gạo BB phô mai,bánh gạo bb phô mai,,114000,,True,befood_menu,11640359,,,offline
11640360,77657,Bánh gạo sốt Rose,bánh gạo sốt rose,,156000,,True,befood_menu,11640360,,,offline
11640378,77657,Phô mai viên Hoàng kim (3 viên),phô mai viên hoàng kim (3 viên),,84000,,True,befood_menu,11640378,,,offline
11640362,77657,Salad gà hun khói,salad gà hun khói,,121000,,True,befood_menu,11640362,,,offline
11640363,77657,Salad gà sốt cajun,salad gà sốt cajun,,104000,,True,befood_menu,11640363,,,offline
11640364,77657,Set burger gà giòn truyền thống,set burger gà giòn truyền thống,,135000,,True,befood_menu,11640364,,,offline
11640365,77657,Set burger tôm,set burger tôm,,135000,,True,befood_menu,11640365,,,offline
11640366,77657,Set burger gà nướng,set burger gà nướng,,135000,,True,befood_menu,11640366,,,offline
11640367,77657,Pizza Salad gà sốt Cajun,pizza salad gà sốt cajun,,221000,,True,befood_menu,11640367,,,offline
11640368,77657,Pizza hải sản,pizza hải sản,,221000,,True,befood_menu,11640368,,,offline
11640381,77657,Cơm cốc gà sốt sườn,cơm cốc gà sốt sườn,,93000,,True,befood_menu,11640381,,,offline
11640382,77657,Cơm cốc gà sốt mayonnaise,cơm cốc gà sốt mayonnaise,,93000,,True,befood_menu,11640382,,,offline
11640383,77657,Cơm cốc gà sốt cay ngọt,cơm cốc gà sốt cay ngọt,,93000,,True,befood_menu,11640383,,,offline
11640384,77657,Cơm cốc cơm rang kim chi cá ngừ,cơm cốc cơm rang kim chi cá ngừ,,93000,,True,befood_menu,11640384,,,offline
11640385,77657,Cơm cốc trộn thịt bò Bulgogi,cơm cốc trộn thịt bò bulgogi,,93000,,True,befood_menu,11640385,,,offline
11726843,77657,Gà giòn tứ vị phô mai - Bboom Cheese,gà giòn tứ vị phô mai - bboom cheese,,137000,,True,befood_menu,11726843,,,offline
11726844,77657,Gà giòn tứ vị phô mai rút xương - Bboom Cheese Boneless,gà giòn tứ vị phô mai rút xương - bboom cheese boneless,,231000,,True,befood_menu,11726844,,,offline
6643129,23407,Cơm rang dưa bò,cơm rang dưa bò,,60000,,True,befood_menu,6643129,,,offline
6643130,23407,Mì xào cải bò,mì xào cải bò,,60000,,True,befood_menu,6643130,,,offline
6643131,23407,Mì xào tim cật,mì xào tim cật,,65000,,True,befood_menu,6643131,,,offline
6643132,23407,Cơm rang lẫn bò tim,cơm rang lẫn bò tim,,85000,,True,befood_menu,6643132,,,offline
6643133,23407,Cơm rang cải bò,cơm rang cải bò,,60000,,True,befood_menu,6643133,,,offline
6643134,23407,Cơm rang tim cật,cơm rang tim cật,,65000,,True,befood_menu,6643134,,,offline
6643135,23407,Xào tim cật,xào tim cật,,65000,,True,befood_menu,6643135,,,offline
6643136,23407,Phở tái chín,phở tái chín,,55000,,True,befood_menu,6643136,,,offline
6643137,23407,Phở nạm gầu,phở nạm gầu,,55000,,True,befood_menu,6643137,,,offline
6643138,23407,Phở xào,phở xào,,60000,,True,befood_menu,6643138,,,offline
6643139,23407,Phở tái nạm,phở tái nạm,,55000,,True,befood_menu,6643139,,,offline
6643141,23407,Phở tái lăn,phở tái lăn,,60000,,True,befood_menu,6643141,,,offline
6643142,23407,Phở bắp gầu,phở bắp gầu,,75000,,True,befood_menu,6643142,,,offline
6643144,23407,Phở chín,phở chín,,55000,,True,befood_menu,6643144,,,offline
6643145,23407,Phở sốt vang,phở sốt vang,,55000,,True,befood_menu,6643145,,,offline
6643146,23407,Phở bắp tái,phở bắp tái,,75000,,True,befood_menu,6643146,,,offline
6643147,23407,Phở tái gầu,phở tái gầu,,55000,,True,befood_menu,6643147,,,offline
6643148,23407,Phở tái,phở tái,,55000,,True,befood_menu,6643148,,,offline
6643149,23407,Phở bắp nạm,phở bắp nạm,,75000,,True,befood_menu,6643149,,,offline
6643150,23407,Phở sốt vang gầu,phở sốt vang gầu,,55000,,True,befood_menu,6643150,,,offline
6643151,23407,Phở xào giòn,phở xào giòn,,80000,,True,befood_menu,6643151,,,offline
6643152,23407,Phở áp chảo,phở áp chảo,,60000,,True,befood_menu,6643152,,,offline
6643153,23407,Phở chín gầu,phở chín gầu,,55000,,True,befood_menu,6643153,,,offline
6643154,23407,Phở sốt vang tái,phở sốt vang tái,,60000,,True,befood_menu,6643154,,,offline
6643155,23407,Phở sốt vang nạm,phở sốt vang nạm,,55000,,True,befood_menu,6643155,,,offline
6643156,23407,Phở bắp sốt vang,phở bắp sốt vang,,75000,,True,befood_menu,6643156,,,offline
6643157,23407,Phở sốt vang chín,phở sốt vang chín,,60000,,True,befood_menu,6643157,,,offline
6643158,23407,Phở tim cật,phở tim cật,,55000,,True,befood_menu,6643158,,,offline
540651,15964,Bánh Tráng Cuốn Thịt Heo Quay,bánh tráng cuốn thịt heo quay,,75000,,True,befood_menu,540651,,,offline
540652,15964,Nem Lụi,nem lụi,,65000,,True,befood_menu,540652,,,offline
540653,15964,Bánh Tráng Thịt Heo Luộc,bánh tráng thịt heo luộc,,65000,,True,befood_menu,540653,,,offline
540654,15964,Nem Tôm,nem tôm,,45000,,True,befood_menu,540654,,,offline
540655,15964,Nộm Tai Xúc Bánh Đa Nhỏ,nộm tai xúc bánh đa nhỏ,,45000,,True,befood_menu,540655,,,offline
540656,15964,Cháo Ngao,cháo ngao,,40000,,True,befood_menu,540656,,,offline
540658,15964,Nộm Tai Xúc Bánh Đa Lớn,nộm tai xúc bánh đa lớn,,75000,,True,befood_menu,540658,,,offline
540659,15964,Bún Mắm,bún mắm,,45000,,True,befood_menu,540659,,,offline
477169,13998,Bún đậu,bún đậu,,32000,,True,befood_menu,477169,,,offline
477170,13998,Bánh đa trộn,bánh đa trộn,,32000,,True,befood_menu,477170,,,offline
477171,13998,Mì gà tần,mì gà tần,,32000,,True,befood_menu,477171,,,offline
477172,13998,Bún chả,bún chả,,32000,,True,befood_menu,477172,,,offline
11943904,133949,Cơm rang dưa bò,cơm rang dưa bò,,60000,,True,befood_menu,11943904,,,offline
11943905,133949,Cơm rang sườn chua ngọt,cơm rang sườn chua ngọt,,80000,,True,befood_menu,11943905,,,offline
11943906,133949,Cơm rang sườn áp chảo,cơm rang sườn áp chảo,,80000,,True,befood_menu,11943906,,,offline
11943907,133949,Cơm rang bò xào hành tây,cơm rang bò xào hành tây,,60000,,True,befood_menu,11943907,,,offline
11943908,133949,Cơm rang bò sốt tiêu đen,cơm rang bò sốt tiêu đen,,70000,,True,befood_menu,11943908,,,offline
11943909,133949,Cơm rang cải bò,cơm rang cải bò,,60000,,True,befood_menu,11943909,,,offline
11943913,133949,Cơm rang đùi gà sốt mắm tỏi,cơm rang đùi gà sốt mắm tỏi,,55000,,True,befood_menu,11943913,,,offline
11943914,133949,Cơm rang đùi gà sốt chua ngọt,cơm rang đùi gà sốt chua ngọt,,55000,,True,befood_menu,11943914,,,offline
11943915,133949,Cơm rang thập cẩm bò,cơm rang thập cẩm bò,,65000,,True,befood_menu,11943915,,,offline
11943916,133949,Cơm rang thập cẩm,cơm rang thập cẩm,,45000,,True,befood_menu,11943916,,,offline
11943917,133949,Cơm rang cá mặn,cơm rang cá mặn,,45000,,True,befood_menu,11943917,,,offline
11943918,133949,Cơm rang trứng,cơm rang trứng,,45000,,True,befood_menu,11943918,,,offline
11943919,133949,Cơm rang hải sản,cơm rang hải sản,,60000,,True,befood_menu,11943919,,,offline
11943920,133949,Cơm rang xá xíu,cơm rang xá xíu,,45000,,True,befood_menu,11943920,,,offline
11943921,133949,Cơm rang sườn cốt lết - trứng tráng,cơm rang sườn cốt lết - trứng tráng,,75000,,True,befood_menu,11943921,,,offline
11943922,133949,Cơm rang sườn cốt lết sốt mắm tỏi,cơm rang sườn cốt lết sốt mắm tỏi,,60000,,True,befood_menu,11943922,,,offline
316619,9606,Cơm Thịt Heo Quay Giòn,cơm thịt heo quay giòn,,45000,,True,befood_menu,316619,,,offline
2695576,9606,Cơm Gà Chua Ngọt,cơm gà chua ngọt,,45000,,True,befood_menu,2695576,,,offline
2695579,9606,Cơm Gà xào sả ớt,cơm gà xào sả ớt,,49900,,True,befood_menu,2695579,,,offline
2695580,9606,Cơm Tôm Rang,cơm tôm rang,,49900,,True,befood_menu,2695580,,,offline
2695581,9606,Cơm 2 Miếng Gà Chiên Mắm,cơm 2 miếng gà chiên mắm,,46000,,True,befood_menu,2695581,,,offline
2695583,9606,Cơm Thịt xào hành tây,cơm thịt xào hành tây,,45000,,True,befood_menu,2695583,,,offline
2695585,9606,Cơm Sườn Mặn Ngọt,cơm sườn mặn ngọt,,48000,,True,befood_menu,2695585,,,offline
2695587,9606,Cơm Thịt Kho Tàu,cơm thịt kho tàu,,45000,,True,befood_menu,2695587,,,offline
2695588,9606,Cơm Gà Chiên Mắm,cơm gà chiên mắm,,45000,,True,befood_menu,2695588,,,offline
2695593,9606,Cơm Cá om giềng,cơm cá om giềng,,45000,,True,befood_menu,2695593,,,offline
2695596,9606,Cơm Bò Hầm Khoai Tây,cơm bò hầm khoai tây,,46000,,True,befood_menu,2695596,,,offline
2695597,9606,Cơm thịt xay xào rau củ,cơm thịt xay xào rau củ,,45000,,True,befood_menu,2695597,,,offline
