restaurant_id,restaurant_name,source,matched_terms_text,latitude,longitude,distance_m,distance_km,address,rating,review_count,price_min,price_max,categories_text,opening_hours,delivery_time,image_url,menu_count,comment_count,comments_list
8805,Gà Rán Texas Chicken - Bạch Mai,befood,gà rán,21.00197983,105.8508224,645.42,0.645,"331 phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, TP.Hà Nội",4.8,2851,3000,479000,"Gà Sốt Me Cay | COMBO HỢP CẠ | Bùng Mood Cùng Bánh Quy Bơ Sốt Cam | HÈ RỰC RỠ - DEAL RẺ HẾT CỠ | ĐẠI TIỆC BƠ TỎI VÀ THẢO MỘC | GÀ GIÒN TƯƠI, CƯỜI GIÒN TAN - BEST SELLER!!! | CÀNG ĐÔNG CÀNG VUI - MỞ TIỆC GÀ RÁN | GÀ RÁN NGẬP TRÀN - MĂM LÀ BÙNG MOOD | GÀ ĐỈNH BÁNH NGON, ĐỒNG GIÁ 119K | BÁNH CUỘN NGON XỈU, AI ĂN CŨNG GHIỀN | BURGER ĐẬM ĐÀ, MĂM LÀ MÊ LY | MỲ Ý CHUẨN VỊ, CƠM GÀ GIÒN NGON | GÀ GIÒN KHÔNG XƯƠNG & KHUỶU CÁNH GÀ | TEAM ĂN KÈM NHƯNG GÂY THƯƠNG NHỚ | THÊM SỐT THÊM NGON | Thức Uống | MUA 4 TÍNH 3 - TỨ VỊ GÀ | Gà Sốt Mala BBQ - Cay Bừng Hứng Khởi, Xuân Ngập Niềm Vui",10:00-21:00,30,https://media.be.com.vn/be-food/image/be744ab8-b26a-11ec-bd9d-0ac153492a5c/original,72,4,"[""Delicious, Worth the price, Clean, Good packaging"", ""thiếu bánh cuộn gà 😡, Sai/Thiếu món"", ""Giao thiếu phần khoai tây chiên của mình rồi ạ"", ""tôi đặt khoai tây chiên cơ mà?""]"
81353,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,befood,cơm,21.00931931,105.8503418,679.22,0.679,"7 Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",4.6,507,7000,189000,Món chính | Đồ thêm | Đồ uống,10:00-21:00,30,https://media.be.com.vn/bizops/image/f4cd6ff8-1652-11ef-b411-9e337230779d/original,22,7,"[""Đóng gói tốt, Sạch sẽ, Đáng đồng tiền, Ngon xỉu"", ""Ngon xỉu"", ""Đóng gói tốt, Sạch sẽ"", ""gọi thêm 3 phần cơm mà ko có luôn, Sai/Thiếu món"", ""cơm thêm ko có"", ""hơi ít"", ""cá kho bỏ tủ lạnh ra chưa hâm nóng cho khách hàng.""]"
77167,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,befood,bún chả,20.99908066,105.8476563,704.69,0.705,"P6 Nhà 8 Đường Ngõ Tự Do, Khu Tập Thể Kinh Tế Quốc Dân, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",4.2,160,10000,69000,Bún | Cơm | Mì | Mì cay | Đồ uống | Ăn vặt,10:00-22:30,30,https://media.be.com.vn/bizops/image/ac0bfcab-f8f0-11f0-a167-cadcd99bf8b0/original,35,8,"[""ôi chưa bh ăn bát bún dở ntn :)) nước nhạt toẹt chả thì hôi làm ăn k dc thì đừng làm tởm, Không hợp khẩu vị, Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Khá ngon"", ""Không làm đúng ghi chú"", ""gọi thêm bún nhưng không có thêm"", ""dở đ thể chịu được"", ""gọi 2 xuất viên lại cho thành lẫn"", ""mik đặt pepsi mà k có""]"
32462,Phở Liên - Phở Gà & Phở Trộn - Bạch Mai,befood,phở,21.00217056,105.8517532,718.66,0.719,"19 ngõ 295 Bạch Mai, Phường Bạch Mai, Hà Nội",4.9,150,3000,65000,Trộn | Món Nước | xôi xéo gà | Quẩy,17:30-21:00,30,https://media.be.com.vn/bizops/image/b1d957bd-e9db-11f0-b84b-3a4f2a37a94e/original,23,7,"[""Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""ớt đỉnh của chóp, Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Đáng đồng tiền, Đóng gói tốt"", ""Ngon xỉu, Đáng đồng tiền"", ""phở hôm nay bị chua Cô nhé!""]"
77657,BBQ Chicken - Gà Rán Hàn Quốc - Bà Triệu,befood,gà rán,21.01087952,105.8490067,732.17,0.732,"316 Bà Triệu, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",4.9,141,22000,415000,GÀ RÁN GIÒNNNN | GÀ SỐT ĐẬM ĐÀ | GÀ SỐT ĐẬM ĐÀ KHÔNG XƯƠNG | NƯỚNG NGON ĐẬM VỊ | CƠM NGON NO BỤNG | K-FOOD CHUẨN VỊ | ĐỒ ÂU | MÓN PHỤ | MANG ĐI TIỆN LỢI | NƯỚC | Bboom Cheese - Gà giòn 4 vị phô mai,10:00-21:30,30,https://media.be.com.vn/bizops/image/30cf22dd-f70c-11ee-9c4b-1e44d33cc6fa/original,82,1,"[""Đóng gói chưa tốt, Khá ngon, Giá hơi đắt""]"
23407,Phở Bò 33 - Lê Đại Hành,befood,phở,21.01115036,105.8485489,737.66,0.738,"33 Lê Đại Hành,P.Lê Đại Hành, Q.Hai Bà Trưng, Hà Nội",4.2,63,55000,85000,Cơm Rang - Mì Xào | Phở,07:00-22:30,30,https://media.be.com.vn/bizops/image/41a5c587-e890-11f0-b84b-3a4f2a37a94e/original,28,10,"[""đặt cả quẩy 4 cái mà quán thiếu, Sai/Thiếu món"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Sai/Thiếu món"", ""Đóng gói chưa tốt"", ""Mình đặt cả quẩy và ko có,2 lần rồi mình đặt thêm quẩy đều ko hề có, Sai/Thiếu món"", ""đã note là không hành .quán thừa hành à . cho vào làm gì ???, Không làm đúng ghi chú"", ""thiếu quẩy, Sai/Thiếu món"", ""quán thiếu quẩy"", ""thịt có mùi"", ""đặt quẩy kèm hết 13k nhà hàng báo hết quẩy giả lại mỗi 10k thế xong shipper bảo k liên quan? thế khác j ăn cướp k?""]"
15964,Quán Rôm - Bánh Tráng Cuốn Thịt Heo - Thái Phiên,befood,bánh cuốn,21.01046944,105.8498383,740.52,0.741,"33 Thái Phiên, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",4.5,30,11000,75000,MENU,10:30-14:00,30,https://media.be.com.vn/bizops/image/29a39172-ac24-11ed-a491-220f4d9eeddb/original,9,6,"[""Mắm nêm ngon, nhiều rau, quán làm sạch sẽ trước giờ mình chỉ gọi bánh tráng của quán Rôm. Tuy nhiên 2-3 lần gần đây quán cho ít đồ ăn kèm quá (dứa, dưa chuột…), đồ mà quán cho chỉ đủ 1 phần ăn. Mình gọi 2 suất mà ăn được cái thứ 4 đã hết đồ cuốn cùng. Mong là quán đọc được đánh giá và lần sau cho thêm để đủ ăn., Ngon xỉu, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Ngon xỉu"", ""không có bánh tráng cuốn kiểu j, Sai/Thiếu món"", ""Sai/Thiếu món"", ""thiếu đồ cuốn, mình đặt 2 xuất mà chỉ có 1 bộ cuốn""]"
13998,Quán Thiên Đức - Tự Do,befood,bún chả,20.99867058,105.8474731,743.04,0.743,"Phòng 11, Nhà 8, Ngách 96, ⁠Ngõ Tự Do, Trương Định, Hai Bà Trưng, Hà Nội",4.2,60,32000,32000,Menu,07:00-23:00,30,https://media.be.com.vn/bizops/image/def61454-bc8e-11ed-975f-9af8f6763244/original,4,7,"[""Khá ngon"", ""Không hợp khẩu vị"", ""Tại vì không có sao nào thấp hơn, Không hợp khẩu vị"", ""Sai/Thiếu món"", ""nhiều đầy đặn"", ""bún chả quá ít thịt,không có chả băm"", ""Ghi chú không măng những vẫn có 1 hộp có măng""]"
133949,Cơm Rang Khói - Võ Thị Sáu,befood,cơm,21.00498009,105.8531189,781.49,0.781,"91T Võ Thị Sáu, Phường Hai Bà Trưng, Hà Nội",5,1,45000,80000,Món Bán Chạy | Bò | Gà | Cơm Rang Khác,17:00-23:00,2,https://media.be.com.vn/bizops/image/eb08192f-3bd1-11f1-a167-cadcd99bf8b0/original,16,0,[]
9606,Cơm Ngon Quang Thắng,befood,cơm,20.99814034,105.8468933,787.55,0.788,"108Y9 Ngõ Tự Do, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",4.8,5306,10000,69000,Cơm Siêu Tiết Kiệm | CƠM VIP | COMBO | Món Thêm | Đồ Uống | Combo cùng Coca,17:00-21:00,30,https://media.be.com.vn/be-food/image/a0987d37-bc95-11ec-bd9d-0ac153492a5c/original,57,2,"[""Sai/Thiếu món, Đóng gói chưa tốt"", ""tài xế rất ok""]"
7635,Happy Food Cơm Gà Ba Vì,befood,cơm,20.99850082,105.842659,796.3,0.796,"57 Ngõ 41 Phố Vọng, Đồng Tâm, Hai Bà Trưng, Hà Nội",4.8,4000,12000,87000,PEPSI CỰC ĐÃ - QUÁN CỰC CHẤT | Món chính | Món phụ | ĐÃÃ QUÁ PEPSI ƠI ! | Combo cùng Coca ăn càng Đãã... | Đồ Uống,07:30-23:59,30,https://media.be.com.vn/bizops/image/57fbc071-1889-11f1-a167-cadcd99bf8b0/original,29,9,"[""Delicious"", ""Sạch sẽ, Đáng đồng tiền, Đóng gói tốt"", ""Sạch sẽ, Đóng gói tốt"", ""Ngon xỉu"", ""cơm ngon mẹ mình ốm rất khó ăn vậy mà hôm nay bà ăn hết suất cứ khen ngon, Sạch sẽ"", ""Sạch sẽ, Đóng gói tốt, Đáng đồng tiền, Ngon xỉu"", ""Khá ngon"", ""ăn chối tỉ thế mà cũng có người khen ngon. đúng là. Lạp xưởng chua vãi ra., Không hợp khẩu vị"", ""huhu nhiều sốt mà mặn nữa""]"
14318,Thuỷ Hùng Cơm Gà Ba Vì - Phố Vọng,befood,cơm,20.99850082,105.842659,796.3,0.796,"57 Ngõ 41 Phố Vọng, Đồng Tâm, Hai Bà Trưng, Hà Nội, Việt Nam",4.8,1618,12000,87000,Các món chính | Combo cùng coke | Đã quá Pepsi ơi !!! | Đồ uống,07:30-23:59,30,https://media.be.com.vn/be-food/image/2904f411-e0cf-11ec-9a9e-de6dabbc786c/original,26,9,"[""Chuẩn gà sốt cay ngọt, đóng gói cẩn thận, Good packaging, Delicious, Clean"", ""Delicious"", ""Đáng đồng tiền, Ngon xỉu"", ""Ngon xỉu"", ""Khá ngon"", ""1 suất 55k đc 3 miếng gà tí tí dính 1 tí sốt, bộ quán hết sốt rồi hả? và một ít cơm(có note xin thêm cơm nhưng ko cho thì thoi) ăn nhạt nhẽo"", ""lâu rồi mới quay lại quán nhưng đồ ăn khum được như trước nữa"", ""55k mà hơi ít thức ăn ( 3 miếng thịt gà nhỏ, 1 bát cơm, 1 đũa dưa muối, 1 hộp canh)"", ""gà như liểu chỉ có da gà tẩm bột""]"
111742,Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 Bạch Mai,befood,phở,20.99931908,105.8503113,809.8,0.81,"404 Bạch Mai, P.Bạch Mai, Q.Hai Bà Trưng, Hà Nội",5,26,13000,66000,01. CHÁO TƯƠI HÀNG NGÀY (CÓ SET NHÂN) | 02. MỲ NUI SIÊU NGON (CÓ GIA VỊ) | 02.1. BÚN PHỞ (KHÔNG GIA VỊ - CÓ NẤU NÓNG HỘ) | 03. SÚP DINH DƯỠNG (CÓ NẤU NÓNG HỘ) | 05. NHÂN CHÁO - HEO BÒ SƯỜN | 04. MÓN THÔ ĂN CƠM (CÓ GIA VỊ) | 06. NHÂN CHÁO - GIA CẦM | 07. NHÂN CHÁO - THUỶ HẢI SẢN | MÓN GỌI THÊM | DỤNG CỤ BAO BÌ | MÓN TẠM DỪNG,07:30-11:30,2,https://media.be.com.vn/bizops/image/f7775eb6-383d-11f0-81cc-d24fde1987a0/original,98,3,"[""Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ"", ""Sạch sẽ"", ""quán hỗ trợ nhiệt tình""]"
22847,Cơm Ngon 67 - Bạch Mai,befood,cơm,21.0018692,105.8527069,822.19,0.822,"67 Ngõ 295 Phố Bạch Mai, Bạch Mai, Hai Bà Trưng, Hà Nội",4.4,264,4000,60000,Combo | Menu | Đồ Ăn Thêm | Đồ Uống,10:00-21:00,30,https://media.be.com.vn/bizops/image/9d8cf6a7-e876-11f0-8021-922c9d42c616/original,20,8,"[""Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Ngon xỉu, Sạch sẽ, Đóng gói tốt, Đáng đồng tiền"", ""ghi kèm nước nhưng ko có, Khá ngon"", ""o, Khá ngon"", ""Sai/Thiếu món, Không làm đúng ghi chú"", ""ko ngon"", ""cơm ko bằg xuất cơm bụi 30k. ăn chán""]"
80180,"Quyên Phở Gà - Phở, Mì & Miến Trộn - Phố Vọng",befood,phở,20.99840927,105.8421631,826.55,0.827,"52 Phố Vọng, Phường Phương Mai, Quận Đống Đa, Hà Nội",4.8,563,15000,60000,Cháo | Mì xào | Đồ uống | Mì trộn | Phở trộn | Miến trộn | Phở nước | Miến nước,00:00-23:59,30,https://media.be.com.vn/bizops/image/d13078e0-f904-11f0-a167-cadcd99bf8b0/original,31,3,"[""Đóng gói tốt, Ngon xỉu, Đáng đồng tiền"", ""Ngon xỉu"", ""trà chanh leo như nước lọc pha đường (15k)""]"
15387,BBQ Cơm Sườn Phố Cổ - Trần Đại Nghĩa,befood,cơm,20.99757957,105.8460693,839.7,0.84,"241 Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",4.8,156,5000,75000,Cơm Đảo | Cơm Trắng | Combo Tiết Kiệm | Món Phụ | Đồ Uống,09:00-21:30,30,https://media.be.com.vn/bizops/image/13676672-e879-11f0-8021-922c9d42c616/original,39,5,"[""Ngon xỉu, Sạch sẽ"", ""Ngon xỉu, Đóng gói tốt"", ""Ngon xỉu"", ""Đóng gói chưa tốt"", ""đặt 4 suất không có đũa thì ăn bốc à shop?""]"
128678,Quán Cô Ba - Cơm Tấm - Phố Vọng,befood,cơm,20.99815941,105.8423309,844.57,0.845,"66 Phố Vọng, Phường Hai Bà Trưng, Hà Nội",2,2,26000,160000,Cơm Tấm Best Seller | Món Hot | Cơm Đặc Biệt,08:00-21:00,3,https://media.be.com.vn/bizops/image/6d622050-f767-11f0-a167-cadcd99bf8b0/original,15,2,"[""Giao sai, và bán đắt. Đặt cá giao thịt, mà giao thịt thì nhìn cái xuất cơm cũng ko thấy muốn ăn, Sai/Thiếu món"", ""Không hợp khẩu vị""]"
7207,Cơm Tấm Anh Ba Sài Gòn - Ngõ Tự Do,befood,cơm,20.99739075,105.8463516,862.84,0.863,"57 Ngõ Tự Do, Phường Bạch Mai, Hà Nội",4.8,1523,9000,86000,Cơm Tấm Sườn Cốt Lết | Cơm Tấm Thịt Ba Rọi. | Combo Cùng Nước Ngọt | Combo Trà Tắc | Gọi Thêm | Đồ Uống,17:00-21:30,30,https://media.be.com.vn/be-food/image/71fff983-92fa-11ec-b2b7-b69b94802519/original,30,4,"[""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Sạch sẽ"", ""Khá ngon, Giá hơi đắt"", ""Khá ngon""]"
32487,Phở Gà Ngon 69 - Ngõ Tự Do,befood,phở,20.99739075,105.8463516,862.84,0.863,"60 Ngõ Tự Do, Đồng Tâm, Hai Bà Trưng, Hà Nội",4.6,90,40000,60000,Menu,09:30-21:00,30,https://media.be.com.vn/bizops/image/9b0a74ab-00af-11f1-a167-cadcd99bf8b0/original,10,6,"[""Không làm đúng ghi chú"", ""nguội ngơ nguội ngắt., Đóng gói chưa tốt"", ""Ngon xỉu, Đáng đồng tiền"", ""Đóng gói chưa tốt"", ""không có giấy ăn tăm phở ăn cũng đc"", ""note k lạc lại cho lạc""]"
11305,Quán Cơm 76,befood,cơm,20.9973793,105.8463516,864.11,0.864,"76 Ngõ Tự Do, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",4.9,5360,8500,100000,Cơm Suất Đồng Giá | Combo | Cơm Suất Kèm Đồ Uống | Combo Cục Ta Cục Tác | Đồ Ăn Thêm/Gia Vị | Đồ Uống,17:00-21:00,30,https://media.be.com.vn/be-food/image/46935456-d657-11ec-812c-da4e9217aaad/original,38,3,"[""Ngon xỉu, Đóng gói tốt, Sạch sẽ, Đáng đồng tiền"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Cơm ngon, đầy đặn. Các món nêm nếm rất vừa vị.""]"
133169,Gà Rán Dakgalbi - Trần Đại Nghĩa,befood,gà rán,20.9971199,105.8460922,890.86,0.891,"259 Phố Trần Đại Nghĩa, Phường Bạch Mai, Hà Nội",4.8,5,15000,320000,Gà Nguyên Con | Gà Nửa Con | Đùi - Cánh | Gà Cốc | Gà Không Xương | Món Ăn Kèm,17:00-21:45,3,https://media.be.com.vn/bizops/image/046a4a11-34be-11f1-b197-ce3d3ce291c1/original,33,2,"[""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""Pretty delicious""]"
13003,Lotteria - Bạch Mai,befood,gà rán,20.99827003,105.8503571,908.02,0.908,"437 Bạch Mai, Trương Định, Hai Bà Trưng, Hà Nội",4.8,1149,5000,280000,Tháng 5 Deal Ngon | COMBO 6 MÓN | PHẦN ĂN TIỆN LỢI | PHẦN ĂN YÊU THƯƠNG | CHICKEN - CHICKEN SET | GỢI Ý MÓN NGON | PHẦN ĂN RỘN RÀNG | RICE - SPAGHETTI | BURGER - COMBO - VALUE. | SIDE | DRINK | EXTRA | COMBO 6 MÓN SIÊU ƯU ĐÃI,09:00-22:00,30,https://media.be.com.vn/bizops/image/d1a8fb16-1fbf-11ef-b411-9e337230779d/original,81,2,"[""thiếu nước, Sai/Thiếu món"", ""Đáng đồng tiền, Đóng gói tốt, Ngon xỉu, Sạch sẽ""]"
31548,Han Chicken - Gà Rán Hàn Quốc - Bùi Ngọc Dương,befood,gà rán,21.00123024,105.8533936,918.02,0.918,"36 Ngõ 8 Bùi Ngọc Dương, Bạch Mai, Hai Bà Trưng, Hà Nội",4.9,1103,1000,350000,Han chicken | Popcorn Size M | Gà Popcorn Size Lớn | Mix Nửa Con - Coca | Gà Có Xương - Gà Lọc Xương | Gà Mix Cả Con | Đồ Ăn Vặt | Nước | Sốt | Gà + Pepsi | Đùi - Cánh,17:00-23:59,30,https://media.be.com.vn/bizops/image/ca91f2ee-e95d-11f0-8021-922c9d42c616/original,70,8,"[""Đáng đồng tiền, Ngon xỉu, Sạch sẽ, Đóng gói tốt"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""ăn 2 hôm ngon nha cả rau nữa nhưng củ cải đường hơi bị gắt quá tiết chế sẽ ngon hơn, Đáng đồng tiền, Ngon xỉu"", ""Ngon xỉu"", ""Ngon, ấn tượng vị kèm hành. Đóng gói cẩn thận, ship đến vẫn nóng hổi"", ""Gà juicy thơm kiểu tươi chứ kp gà đông lạnh để lâu, xong vỏ vẫn giòn kiểu vị ướp ngon í, sốt kem đỉnh chốp ăn ra rõ vị kem hành làm khéo luôn ngon vcc xin quán luôn giữ phong độ thế này để mình còn ủng hộ tiếp nha 😋 huhu quán guột mãi đỉnk"", ""ngon""]"
111500,Tiệm Gà A Bệu - Trần Khát Chân,befood,phở,21.00845909,105.8537521,924.95,0.925,"435 Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",5,4,45000,70000,Phở | Cơm | Bún | Miến trộn,06:30-19:00,3,https://media.be.com.vn/bizops/image/da5ba807-363a-11f0-bd66-b239c83a8124/original,14,1,"[""Đáng đồng tiền, Ngon xỉu, Đóng gói tốt, Sạch sẽ""]"
29781,Chú Tiểu - Bánh Mì Nướng Sốt & Muối Ớt - Ngõ Tự Do,befood,bánh cuốn,20.99679947,105.845932,925.65,0.926,"43 Ngõ Tự Do, Đồng Tâm, Hai Bà Trưng, Hà Nội, Việt Nam",4.8,509,4900,68900,BÁNH MÌ MUỐI ỚT - NƯỚNG SỐT | KEM TRỨNG | BÁNH MÌ KẸP | NƯỚC UỐNG | ĐỒ ĂN VẶT,08:00-23:59,30,https://media.be.com.vn/bizops/image/50c3037e-120f-11f1-8695-ce3d3ce291c1/original,46,2,"[""em gọi thêm xúc xích mà không thấy có ạ?, Sai/Thiếu món"", ""banha mì ỉu chẳng hợp miệng lắm😭ăn hoài ở đây r mà lần này chán, Đóng gói chưa tốt""]"
76300,Phở Gà & Thịt Xiên - Bùi Ngọc Dương,befood,phở,21.00065994,105.8531799,930.69,0.931,"64 Ngõ 8 Bùi Ngọc Dương, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",4.4,131,8000,180000,Menu | Bún nước | Phở Nước | Miến Nước | Bún Trộn | Miến Trộn | Phở Trộn | Đồ Ăn Vặt và Nước Uống | Mì,00:00-23:59,30,https://media.be.com.vn/bizops/image/cee98158-f8ed-11f0-b67e-9aaf2a798701/original,42,7,"[""đặt trộn giao đồ nước ? note kĩ k hành nma đầy hành ? phở đặc biệt 70k nma toàn thịt trắng ? quán có bị làm sao k thế ?, Sai/Thiếu món"", ""Đáng đồng tiền"", ""Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Sạch sẽ"", ""Đóng gói tốt"", ""Khá ngon"", ""săn flash sale nên rẻ, có 30k 1 bát, đầy, nước dùng ok, có kèm chanh gói tương ớt và dụng cụ ăn""]"
119112,Cơm Rang A Lú - Lương Định Của,befood,cơm,21.00650978,105.836731,932.75,0.933,"28 Ngách 9/14 Lương Định Của, Phường Kim Liên, Hà Nội",5,21,2000,65000,Cơm Rang Theo Mùa - Seasonal Menu | Cơm Rang Thập Cẩm Truyền Thống | Cơm Rang Nhật Bản | Cơm Rang 2 Trong 1 | Gọi thêm | Nước ướp lạnh,18:00-20:00,3,https://media.be.com.vn/bizops/image/e964b156-8f8d-11f0-8b11-e6e7ca75c48c/original,20,5,"[""Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Giá hơi đắt"", ""cơm ngon, nhưng so với giá thì khá đắt, trứng, lạp xưởng, ngô… khá là ít""]"
114792,Bún Chả - Nem Rán Long Vũ - Bạch Mai,befood,bún chả,20.99784088,105.8500977,934.63,0.935,"468 Bạch Mai, Phường Bạch Mai, Hà Nội",4.8,226,10000,126000,Menu | combo | món thêm | nước ngọt,06:00-21:00,3,https://media.be.com.vn/bizops/image/e1d0377f-5eba-11f0-8b11-e6e7ca75c48c/original,12,5,"[""Đáng đồng tiền, Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""Đáng đồng tiền"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""thịt với nem bị cháy.không ngon như mọi lần đặt""]"
17056,Chảnh Quán - Gỏi Cuốn Mắm Nêm - Phố Vọng,befood,bánh cuốn,20.99692917,105.8428726,953.31,0.953,"181 Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",4.6,82,7000,240000,Menu | Combo | Ăn vặt | Cơm cháy mắm hành | Các loại nước,10:00-23:00,30,https://media.be.com.vn/bizops/image/669c4413-fae3-11ed-99ae-5e8316b9abf2/original,22,7,"[""Ngon xỉu"", ""Đáng đồng tiền, Ngon xỉu, Sạch sẽ"", ""Sạch sẽ, Đóng gói tốt, Ngon xỉu"", ""Đóng gói tốt, Sạch sẽ, Đáng đồng tiền"", ""nước chấm mùi hôi thiu mik với bạn ăn song giờ 2 đứa đau bụng"", ""thịt bở kinh"", ""dở và cứng""]"
105958,Bánh Cuốn Nóng 101 Bà Triệu - Triệu Việt Vương,befood,bánh cuốn,21.0123806,105.8505173,955.8,0.956,"155 Triệu Việt Vương, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",4.9,53,7000,65000,Menu | Đồ Uống,07:15-22:00,3,https://media.be.com.vn/bizops/image/897674a5-ffcc-11ef-8d88-0695c6df6d37/original,26,1,"[""giao sai. thiếu món, 1suất thiếu thịt, 1suất chả có gì, Sai/Thiếu món""]"
132613,Phở Dũng - Ô Đồng Lầm,befood,phở,21.01161003,105.8394623,962.27,0.962,"33 Ô Đồng Lầm, Phường Văn Miếu - Quốc Tử Giám, Hà Nội",0,0,42000,50000,Menu,06:00-14:00,3,https://media.be.com.vn/bizops/image/c67ea081-3154-11f1-b63c-1ec8367384f0/original,4,0,[]
34875,Cherry Hồng - Phở Gà & Bún Riêu Ốc - Trần Khát Chân,befood,phở,21.00882912,105.8539734,962.93,0.963,"415 Trần Khát Chân, Phố Huế, Hai Bà Trưng, Hà Nội",5,1,5000,66000,Phở Nước | Phở Trộn | Bún Nước | Bún Trộn | Mỳ Nước | Mỳ Trộn | Món Thêm,08:00-20:00,30,https://media.be.com.vn/bizops/image/08145fb7-b4f3-11ed-975f-9af8f6763244/original,38,0,[]
14305,Phở Bò Long Bích - Võ Thị Sáu,befood,phở,21.00349998,105.8548203,974.7,0.975,"96 Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",4.5,452,46000,121000,PHỞ ĐẶC BIỆT | PHỞ TÁI | PHỞ CHÍN | PHỞ GÂN | PHỞ BẮP | PHỞ SỐT VANG | PHỞ LÕI,17:25-20:00,30,https://media.be.com.vn/bizops/image/f6412e6d-e86e-11f0-b84b-3a4f2a37a94e/original,22,4,"[""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""lên đơn nhanh"", ""Khá ngon và nhiều thịt tuy nhiên nước rất mặn và bánh phở bở"", ""phở như cho VỰA MUỐI vào túi nước , MẶN CHÁTTTTTTT""]"
91853,Bánh Tráng Cuốn Thịt Heo Bốn Ba - Đại La,befood,bánh cuốn,20.99633026,105.846077,978.45,0.978,"141 Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",4.7,78,7000,90000,Đồ Ăn | Đồ Uống,17:30-21:20,30,https://media.be.com.vn/bizops/image/e5871144-6742-11ef-a271-b60dedd57ab8/original,11,4,"[""Sạch sẽ"", ""Ngon xỉu"", ""Đáng đồng tiền, Đóng gói tốt, Ngon xỉu"", ""trình bày đẹp mắt, sạch sẽ. thịt hơi mỡ, không có độ ngọt của thịt tươi mới, mắm nêm rất loãng, pha mắm không ngon.""]"
11493,Tun Tun - Bún Hải Sản Hoa Quả - Bùi Ngọc Dương,befood,bún chả,21.00175095,105.8544769,995.41,0.995,"25 Bùi Ngọc Dương, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",4.9,1821,3000,100000,BÚN HẢI SẢN HOA QUẢ | BÚN CÁ TRÁI CÂY | BÚN CHANH DÂY BÒ VIỆT | BÚN BÒ BIỂN | ĐỒ GỌI THÊM | TRÀ + SỮA | NƯỚC NGỌT | MÓN CHẠY CHƯƠNG TRÌNH,08:00-20:30,30,https://media.be.com.vn/bizops/image/2c5b2d2b-8fd1-11ed-9d0d-4e52ae3b2c21/original,34,2,"[""Đáng đồng tiền, Sạch sẽ, Đóng gói tốt, Ngon xỉu"", ""thíu nước :)), Sai/Thiếu món""]"
