src_id,relation,dst_id,graph_version
restaurant:60874,HAS_ITEM,menu_item:4347844,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:4347845,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:9747827,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:11083474,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:11155196,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:11837479,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:4347842,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:4456340,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:4347839,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:9747833,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:9747836,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:10736954,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:11745864,kg_20260602_172448
restaurant:60874,HAS_ITEM,menu_item:12233761,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:2013685,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:2013687,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475610,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475611,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475612,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475613,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475614,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475615,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475616,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475617,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475618,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475619,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475620,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475621,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475622,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475623,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475624,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475625,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475626,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475627,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475628,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475629,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475630,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:475631,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:2013686,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:2013689,kg_20260602_172448
restaurant:13942,HAS_ITEM,menu_item:2013732,kg_20260602_172448
restaurant:29659,HAS_ITEM,menu_item:1045573,kg_20260602_172448
restaurant:29659,HAS_ITEM,menu_item:1045574,kg_20260602_172448
restaurant:35452,HAS_ITEM,menu_item:2394960,kg_20260602_172448
restaurant:35452,HAS_ITEM,menu_item:2394961,kg_20260602_172448
restaurant:35452,HAS_ITEM,menu_item:2394962,kg_20260602_172448
restaurant:35452,HAS_ITEM,menu_item:2394963,kg_20260602_172448
restaurant:35452,HAS_ITEM,menu_item:2394964,kg_20260602_172448
restaurant:35452,HAS_ITEM,menu_item:2394965,kg_20260602_172448
restaurant:35452,HAS_ITEM,menu_item:11373164,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438446,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438447,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438448,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438449,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:8478809,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438450,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438451,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438452,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438453,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438454,kg_20260602_172448
restaurant:81993,HAS_ITEM,menu_item:6438455,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:716013,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:716014,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:716015,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:818936,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4208575,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4208577,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4315093,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4333668,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4433192,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4436630,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4926642,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:4926643,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:857273,kg_20260602_172448
restaurant:21980,HAS_ITEM,menu_item:864460,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688409,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688459,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688460,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688461,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688462,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688463,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688464,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688465,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688466,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688467,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688468,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688479,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688480,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688481,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688483,kg_20260602_172448
restaurant:114833,HAS_ITEM,menu_item:9688484,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861606,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861607,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861608,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861609,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861610,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861611,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861612,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861615,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861616,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861617,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861618,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861619,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861620,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861621,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861622,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861623,kg_20260602_172448
restaurant:87272,HAS_ITEM,menu_item:6861624,kg_20260602_172448
restaurant:115272,HAS_ITEM,menu_item:9690956,kg_20260602_172448
restaurant:115272,HAS_ITEM,menu_item:9690957,kg_20260602_172448
restaurant:115272,HAS_ITEM,menu_item:9690958,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11597091,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11597092,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11597855,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11597856,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11682276,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11795296,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11682258,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11682261,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11682272,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11682264,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11682267,kg_20260602_172448
restaurant:130463,HAS_ITEM,menu_item:11682296,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239772,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239773,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239774,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239776,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239777,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239778,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239779,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5239780,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5337585,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5340364,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:5611011,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:6351656,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:6351658,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:7950649,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:7950653,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:7950655,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:9343774,kg_20260602_172448
restaurant:68548,HAS_ITEM,menu_item:9343775,kg_20260602_172448
restaurant:135607,HAS_ITEM,menu_item:12169378,kg_20260602_172448
restaurant:135607,HAS_ITEM,menu_item:12169380,kg_20260602_172448
restaurant:135607,HAS_ITEM,menu_item:12169383,kg_20260602_172448
restaurant:135607,HAS_ITEM,menu_item:12169384,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6359725,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6359726,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375281,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375283,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375285,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375447,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375448,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375449,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375536,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6375569,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6641551,kg_20260602_172448
restaurant:80920,HAS_ITEM,menu_item:6641554,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669763,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669764,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669765,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669766,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669767,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669768,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10819936,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10819944,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10819948,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10819953,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10820555,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10820573,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10824232,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10824240,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10887101,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:11551050,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235265,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235271,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235273,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235275,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235277,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235279,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235281,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235283,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235285,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12235289,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12249081,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:12257160,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:11476312,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669770,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669772,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:11476322,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669769,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669781,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669783,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:11777045,kg_20260602_172448
restaurant:123914,HAS_ITEM,menu_item:10669790,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425136,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425137,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425138,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425142,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425145,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425148,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425150,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425151,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425152,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425159,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425160,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425164,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425184,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425187,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425191,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425192,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425193,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425194,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425196,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425197,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425200,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425106,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425110,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425111,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425112,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425114,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425116,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425117,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425119,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425121,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425124,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425125,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425128,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425166,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425167,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425169,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425171,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425174,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425175,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425176,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425177,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425178,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425179,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425180,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425107,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425144,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425198,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425130,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425133,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425134,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425135,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425139,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425140,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425143,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425147,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425154,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425156,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425157,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425158,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425162,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425188,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425199,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425120,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425131,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425163,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425243,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425244,kg_20260602_172448
restaurant:81712,HAS_ITEM,menu_item:6425246,kg_20260602_172448
restaurant:119113,HAS_ITEM,menu_item:10125345,kg_20260602_172448
restaurant:119113,HAS_ITEM,menu_item:10125346,kg_20260602_172448
restaurant:119113,HAS_ITEM,menu_item:10125347,kg_20260602_172448
restaurant:119113,HAS_ITEM,menu_item:10125348,kg_20260602_172448
restaurant:119113,HAS_ITEM,menu_item:10189571,kg_20260602_172448
restaurant:119113,HAS_ITEM,menu_item:10189575,kg_20260602_172448
restaurant:119113,HAS_ITEM,menu_item:10189576,kg_20260602_172448
restaurant:123573,HAS_ITEM,menu_item:10616313,kg_20260602_172448
restaurant:123573,HAS_ITEM,menu_item:10616314,kg_20260602_172448
restaurant:123573,HAS_ITEM,menu_item:10616316,kg_20260602_172448
restaurant:123573,HAS_ITEM,menu_item:10616317,kg_20260602_172448
restaurant:123573,HAS_ITEM,menu_item:10616318,kg_20260602_172448
restaurant:123573,HAS_ITEM,menu_item:10616319,kg_20260602_172448
restaurant:123573,HAS_ITEM,menu_item:10616320,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:7648690,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:7648691,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:7648692,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:7648693,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289268,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289272,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289230,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289234,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289235,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253760,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253761,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253762,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253763,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289246,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289247,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289248,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289249,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289233,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289237,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289238,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289239,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289240,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289241,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289242,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289243,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289244,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253766,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253767,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253768,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253769,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253770,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253771,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:253772,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289229,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289231,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289260,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289261,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289262,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289263,kg_20260602_172448
restaurant:8200,HAS_ITEM,menu_item:2289264,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6148695,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6148696,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6148697,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6148698,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6151242,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6251939,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6891855,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6891856,kg_20260602_172448
restaurant:78300,HAS_ITEM,menu_item:6891857,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:2440750,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:2440751,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:2440752,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:663177,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:663178,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:663181,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:663182,kg_20260602_172448
restaurant:20601,HAS_ITEM,menu_item:663183,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314748,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314752,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314778,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314760,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314786,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314782,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314771,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314774,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314812,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314790,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314805,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314800,kg_20260602_172448
restaurant:9568,HAS_ITEM,menu_item:314857,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441860,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441861,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441862,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441863,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441864,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441865,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441866,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441867,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441868,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441869,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441870,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441871,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441872,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441874,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441876,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441881,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441882,kg_20260602_172448
restaurant:12952,HAS_ITEM,menu_item:441883,kg_20260602_172448
restaurant:69613,HAS_ITEM,menu_item:5397644,kg_20260602_172448
restaurant:69613,HAS_ITEM,menu_item:5397645,kg_20260602_172448
restaurant:69613,HAS_ITEM,menu_item:5397646,kg_20260602_172448
restaurant:69613,HAS_ITEM,menu_item:5397647,kg_20260602_172448
restaurant:69613,HAS_ITEM,menu_item:5397648,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481739,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481740,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481741,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481743,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:1998443,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481744,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481745,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481746,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481747,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481748,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481749,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481751,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481753,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481754,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:481758,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:1998745,kg_20260602_172448
restaurant:14120,HAS_ITEM,menu_item:1998747,kg_20260602_172448
restaurant:2282,HAS_ITEM,menu_item:1702457,kg_20260602_172448
restaurant:2282,HAS_ITEM,menu_item:1702460,kg_20260602_172448
restaurant:2282,HAS_ITEM,menu_item:1702461,kg_20260602_172448
restaurant:2282,HAS_ITEM,menu_item:1702462,kg_20260602_172448
