id,node_type,name,normalized_name,graph_version,data_version
menu_item:6227348,MenuItem,Gà Lắc Tok Chua Ngọt,gà lắc tok chua ngọt,kg_20260602_172448,offline
menu_item:8116989,MenuItem,Gà Popcorn Cay Ngọt,gà popcorn cay ngọt,kg_20260602_172448,offline
menu_item:9361035,MenuItem,Gà Sốt Bơ Tỏi,gà sốt bơ tỏi,kg_20260602_172448,offline
menu_item:9361037,MenuItem,Gà Sốt Kem Hành,gà sốt kem hành,kg_20260602_172448,offline
menu_item:9361038,MenuItem,Gà Popcorn Sốt Bơ Tỏi,gà popcorn sốt bơ tỏi,kg_20260602_172448,offline
menu_item:9361040,MenuItem,Gà Popcorn Sốt Kem Hành,gà popcorn sốt kem hành,kg_20260602_172448,offline
menu_item:2242772,MenuItem,Gà Miếng Chiên 3 Vị Sốt (Size M),gà miếng chiên 3 vị sốt (size m),kg_20260602_172448,offline
menu_item:2242773,MenuItem,Cánh Gà Rán 3 Vị Sốt (Size M),cánh gà rán 3 vị sốt (size m),kg_20260602_172448,offline
menu_item:9361366,MenuItem,Gà Popcorn 3 Vị Sốt (Size M),gà popcorn 3 vị sốt (size m),kg_20260602_172448,offline
menu_item:2242788,MenuItem,Kimbap Truyền Thống,kimbap truyền thống,kg_20260602_172448,offline
menu_item:2242789,MenuItem,Kimbap Chiên,kimbap chiên,kg_20260602_172448,offline
menu_item:2242790,MenuItem,Kimbap Trứng,kimbap trứng,kg_20260602_172448,offline
menu_item:2242791,MenuItem,Kimbap Bò,kimbap bò,kg_20260602_172448,offline
menu_item:2242784,MenuItem,Tokbokki Truyền Thống,tokbokki truyền thống,kg_20260602_172448,offline
menu_item:2242785,MenuItem,Tokbokki Phô Mai,tokbokki phô mai,kg_20260602_172448,offline
menu_item:2242792,MenuItem,Miến Trộn Bò Japchae,miến trộn bò japchae,kg_20260602_172448,offline
menu_item:2242793,MenuItem,Mỳ Trộn Bò Há Cảo,mỳ trộn bò há cảo,kg_20260602_172448,offline
menu_item:8019094,MenuItem,Mì Cay Carbonara Samyang,mì cay carbonara samyang,kg_20260602_172448,offline
menu_item:8019095,MenuItem,Mì Tương Đen Truyền Thống,mì tương đen truyền thống,kg_20260602_172448,offline
menu_item:10281409,MenuItem,Thịt chiên chua ngọt Hàn Quốc,thịt chiên chua ngọt hàn quốc,kg_20260602_172448,offline
menu_item:2242783,MenuItem,Cơm Rang Kim Chi,cơm rang kim chi,kg_20260602_172448,offline
menu_item:6227372,MenuItem,Canh Rong Biển,canh rong biển,kg_20260602_172448,offline
menu_item:8019093,MenuItem,Canh Chả Cá Jin,canh chả cá jin,kg_20260602_172448,offline
menu_item:6589098,MenuItem,Gà Popcorn Mật Ong Tỏi (size S),gà popcorn mật ong tỏi (size s),kg_20260602_172448,offline
menu_item:8022798,MenuItem,Gà Popcorn Phomai (size S),gà popcorn phomai (size s),kg_20260602_172448,offline
menu_item:8116988,MenuItem,Popcorn Sốt Cay Ngọt (Size S),popcorn sốt cay ngọt (size s),kg_20260602_172448,offline
menu_item:2668009,MenuItem,Cơm Rang Đùi Gà Xối Mỡ,cơm rang đùi gà xối mỡ,kg_20260602_172448,offline
menu_item:2668008,MenuItem,Cơm Rang Đùi Gà Xối Mắm,cơm rang đùi gà xối mắm,kg_20260602_172448,offline
menu_item:2668006,MenuItem,Cơm Rang Gà Sốt Chua Ngọt,cơm rang gà sốt chua ngọt,kg_20260602_172448,offline
menu_item:5741546,MenuItem,Cơm rang gà lọc xương,cơm rang gà lọc xương,kg_20260602_172448,offline
menu_item:2668007,MenuItem,Cơm Rang Xá Xíu,cơm rang xá xíu,kg_20260602_172448,offline
menu_item:2668005,MenuItem,Cơm Rang Dưa Bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:2668013,MenuItem,Cơm Rang Thập Cẩm,cơm rang thập cẩm,kg_20260602_172448,offline
menu_item:7090716,MenuItem,Cơm rang trứng lẫn,cơm rang trứng lẫn,kg_20260602_172448,offline
menu_item:7019401,MenuItem,cơm rang 2 xúc xích rán,cơm rang 2 xúc xích rán,kg_20260602_172448,offline
menu_item:2668017,MenuItem,Cơm Rang Trứng Ốp,cơm rang trứng ốp,kg_20260602_172448,offline
menu_item:9852203,MenuItem,Cơm rang Dương Châu,cơm rang dương châu,kg_20260602_172448,offline
menu_item:2668011,MenuItem,Cơm rang thập cẩm - Pepsi,cơm rang thập cẩm - pepsi,kg_20260602_172448,offline
menu_item:2668015,MenuItem,Cơm Rang Dưa Bò + pepsi,cơm rang dưa bò + pepsi,kg_20260602_172448,offline
menu_item:2668018,MenuItem,Cơm Rang Gà + pepsi,cơm rang gà + pepsi,kg_20260602_172448,offline
menu_item:2668024,MenuItem,Cơm Rang Xá Xíu + pepsi,cơm rang xá xíu + pepsi,kg_20260602_172448,offline
menu_item:4391593,MenuItem,Bánh tráng cuốn bơ,bánh tráng cuốn bơ,kg_20260602_172448,offline
menu_item:4391594,MenuItem,Bánh tráng trộn,bánh tráng trộn,kg_20260602_172448,offline
menu_item:4391595,MenuItem,Bánh tráng nướng,bánh tráng nướng,kg_20260602_172448,offline
menu_item:4391596,MenuItem,Bánh tráng cuốn phô mai,bánh tráng cuốn phô mai,kg_20260602_172448,offline
menu_item:4391597,MenuItem,Bánh tráng cuốn phô mai trứng muối,bánh tráng cuốn phô mai trứng muối,kg_20260602_172448,offline
menu_item:5983921,MenuItem,Cơm gà mắm tỏi,cơm gà mắm tỏi,kg_20260602_172448,offline
menu_item:5983922,MenuItem,Cơm gà xào nấm,cơm gà xào nấm,kg_20260602_172448,offline
menu_item:5983924,MenuItem,Heo chiên xì dầu trứng,heo chiên xì dầu trứng,kg_20260602_172448,offline
menu_item:5983920,MenuItem,Cơm bò xốt tiêu đen,cơm bò xốt tiêu đen,kg_20260602_172448,offline
menu_item:5983925,MenuItem,Cơm gà viên xốt Hàn Quốc,cơm gà viên xốt hàn quốc,kg_20260602_172448,offline
menu_item:6613857,MenuItem,Cơm gà viên xốt cari,cơm gà viên xốt cari,kg_20260602_172448,offline
menu_item:5986735,MenuItem,COMBO cơm gà mắm tỏi lớn + Nước,combo cơm gà mắm tỏi lớn + nước,kg_20260602_172448,offline
menu_item:5986740,MenuItem,COMBO cơm gà viên xốt ngũ vị + Nước,combo cơm gà viên xốt ngũ vị + nước,kg_20260602_172448,offline
menu_item:5986738,MenuItem,COMBO cơm gà xào nấm + Nước,combo cơm gà xào nấm + nước,kg_20260602_172448,offline
menu_item:5986737,MenuItem,COMBO cơm bò xốt tiêu + Nước,combo cơm bò xốt tiêu + nước,kg_20260602_172448,offline
menu_item:340323,MenuItem,Bánh cuốn thịt chả,bánh cuốn thịt chả,kg_20260602_172448,offline
menu_item:340324,MenuItem,Bánh cuốn thịt,bánh cuốn thịt,kg_20260602_172448,offline
menu_item:340325,MenuItem,Bánh cuốn trứng chín,bánh cuốn trứng chín,kg_20260602_172448,offline
menu_item:340326,MenuItem,Bánh cuốn trứng lòng đào,bánh cuốn trứng lòng đào,kg_20260602_172448,offline
menu_item:340328,MenuItem,Bánh cuốn tôm,bánh cuốn tôm,kg_20260602_172448,offline
menu_item:340329,MenuItem,Bánh cuốn tôm chả,bánh cuốn tôm chả,kg_20260602_172448,offline
menu_item:340330,MenuItem,Bánh cuốn nhân hành khô,bánh cuốn nhân hành khô,kg_20260602_172448,offline
menu_item:340331,MenuItem,Bánh cuốn nhân hành khô có chả,bánh cuốn nhân hành khô có chả,kg_20260602_172448,offline
menu_item:340332,MenuItem,Bánh cuốn chả nướng,bánh cuốn chả nướng,kg_20260602_172448,offline
menu_item:340333,MenuItem,Chả nướng,chả nướng,kg_20260602_172448,offline
menu_item:11466561,MenuItem,Bánh cuốn nhân gà,bánh cuốn nhân gà,kg_20260602_172448,offline
menu_item:48695,MenuItem,Bánh giò truyền thống,bánh giò truyền thống,kg_20260602_172448,offline
menu_item:48704,MenuItem,Bánh rán mặn,bánh rán mặn,kg_20260602_172448,offline
menu_item:48706,MenuItem,Nem Ngọt Rán,nem ngọt rán,kg_20260602_172448,offline
menu_item:48718,MenuItem,Bánh tôm,bánh tôm,kg_20260602_172448,offline
menu_item:48722,MenuItem,Bánh gối,bánh gối,kg_20260602_172448,offline
menu_item:48726,MenuItem,Nem Chua,nem chua,kg_20260602_172448,offline
menu_item:48731,MenuItem,Bánh Rán Ngọt,bánh rán ngọt,kg_20260602_172448,offline
menu_item:48735,MenuItem,Bún chả,bún chả,kg_20260602_172448,offline
menu_item:9766759,MenuItem,Cơm cá trắm kho,cơm cá trắm kho,kg_20260602_172448,offline
menu_item:9766760,MenuItem,Cơm thịt kho tàu,cơm thịt kho tàu,kg_20260602_172448,offline
menu_item:9766761,MenuItem,Cơm đùi gà quay,cơm đùi gà quay,kg_20260602_172448,offline
menu_item:9766762,MenuItem,Cơm gà cà ri,cơm gà cà ri,kg_20260602_172448,offline
menu_item:9766763,MenuItem,Cơm rang dưa bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:9766765,MenuItem,Cơm rang hải sản,cơm rang hải sản,kg_20260602_172448,offline
menu_item:2904640,MenuItem,Phở xào,phở xào,kg_20260602_172448,offline
menu_item:2904641,MenuItem,Mỳ xào,mỳ xào,kg_20260602_172448,offline
menu_item:2904642,MenuItem,Cơm rang thập cẩm,cơm rang thập cẩm,kg_20260602_172448,offline
menu_item:2904643,MenuItem,Cơm rang cải bò,cơm rang cải bò,kg_20260602_172448,offline
menu_item:2904644,MenuItem,Phở tái,phở tái,kg_20260602_172448,offline
menu_item:2904645,MenuItem,Phở tái chín,phở tái chín,kg_20260602_172448,offline
menu_item:2904646,MenuItem,Phở tái gầu,phở tái gầu,kg_20260602_172448,offline
menu_item:2904647,MenuItem,Phở tái nạm,phở tái nạm,kg_20260602_172448,offline
menu_item:548617,MenuItem,Thịt xiên nướng,thịt xiên nướng,kg_20260602_172448,offline
menu_item:548619,MenuItem,Bánh mỳ bơ mật ong,bánh mỳ bơ mật ong,kg_20260602_172448,offline
menu_item:548620,MenuItem,Bánh mỳ 2 xiên,bánh mỳ 2 xiên,kg_20260602_172448,offline
menu_item:548622,MenuItem,Bánh mỳ 3 xiên,bánh mỳ 3 xiên,kg_20260602_172448,offline
menu_item:548623,MenuItem,Bún thịt nướng,bún thịt nướng,kg_20260602_172448,offline
menu_item:548624,MenuItem,Bánh mì thịt nướng,bánh mì thịt nướng,kg_20260602_172448,offline
menu_item:9623816,MenuItem,Bún chả,bún chả,kg_20260602_172448,offline
menu_item:7573135,MenuItem,Bánh chay,bánh chay,kg_20260602_172448,offline
menu_item:7573136,MenuItem,Bánh nhân thịt nấm không chả,bánh nhân thịt nấm không chả,kg_20260602_172448,offline
menu_item:7573137,MenuItem,Bánh nhân tôm thịt không kèm chả,bánh nhân tôm thịt không kèm chả,kg_20260602_172448,offline
menu_item:7573138,MenuItem,Bánh nhân hành phi,bánh nhân hành phi,kg_20260602_172448,offline
menu_item:7573139,MenuItem,Bánh cuốn đặc biệt kèm chả,bánh cuốn đặc biệt kèm chả,kg_20260602_172448,offline
menu_item:7573140,MenuItem,Bánh thịt nấm - nhiều nhân,bánh thịt nấm - nhiều nhân,kg_20260602_172448,offline
menu_item:10182888,MenuItem,Măng Trúc Xào Tỏi,măng trúc xào tỏi,kg_20260602_172448,offline
menu_item:10182896,MenuItem,Bắp Cải Xào Tỏi,bắp cải xào tỏi,kg_20260602_172448,offline
menu_item:10182905,MenuItem,Bắp Cải Luộc Chấm Trứng,bắp cải luộc chấm trứng,kg_20260602_172448,offline
menu_item:10188675,MenuItem,Rau củ quả luộc chấm trứng,rau củ quả luộc chấm trứng,kg_20260602_172448,offline
menu_item:7824041,MenuItem,Cơm chiên trứng,cơm chiên trứng,kg_20260602_172448,offline
menu_item:7824043,MenuItem,Cá nục hoa sốt chanh leo,cá nục hoa sốt chanh leo,kg_20260602_172448,offline
menu_item:7824044,MenuItem,Cá bông lau kho tộ,cá bông lau kho tộ,kg_20260602_172448,offline
menu_item:7824046,MenuItem,Đậu hũ sốt Thái,đậu hũ sốt thái,kg_20260602_172448,offline
menu_item:7824049,MenuItem,Trứng chiên,trứng chiên,kg_20260602_172448,offline
menu_item:7824050,MenuItem,Kho quẹt,kho quẹt,kg_20260602_172448,offline
menu_item:7824051,MenuItem,Cá mối rim Thái,cá mối rim thái,kg_20260602_172448,offline
menu_item:7824053,MenuItem,Bò sốt tiêu đen,bò sốt tiêu đen,kg_20260602_172448,offline
menu_item:7824055,MenuItem,Thịt ba chỉ rang cháy cạnh,thịt ba chỉ rang cháy cạnh,kg_20260602_172448,offline
menu_item:7824056,MenuItem,Thịt kho tàu,thịt kho tàu,kg_20260602_172448,offline
menu_item:7824057,MenuItem,Canh cải thịt bằm,canh cải thịt bằm,kg_20260602_172448,offline
menu_item:10188794,MenuItem,Canh sườn hầm củ sen,canh sườn hầm củ sen,kg_20260602_172448,offline
menu_item:10182915,MenuItem,"Combo cơm đốt 1 mặt, đậu hũ sốt thái","combo cơm đốt 1 mặt, đậu hũ sốt thái",kg_20260602_172448,offline
menu_item:10182917,MenuItem,"Combo cơm đốt 1 mặt, thịt kho tàu","combo cơm đốt 1 mặt, thịt kho tàu",kg_20260602_172448,offline
menu_item:11237130,MenuItem,Cơm gà xá xíu,cơm gà xá xíu,kg_20260602_172448,offline
menu_item:11237131,MenuItem,Cơm heo xá xíu,cơm heo xá xíu,kg_20260602_172448,offline
menu_item:11237132,MenuItem,Cơm gà bompi,cơm gà bompi,kg_20260602_172448,offline
menu_item:368779,MenuItem,Bánh cuốn thịt,bánh cuốn thịt,kg_20260602_172448,offline
menu_item:368781,MenuItem,Bánh cuốn thịt chả,bánh cuốn thịt chả,kg_20260602_172448,offline
menu_item:368783,MenuItem,Bánh cuốn tôm lẫn thịt,bánh cuốn tôm lẫn thịt,kg_20260602_172448,offline
menu_item:368784,MenuItem,Bánh cuốn tôm lẫn thịt có chả,bánh cuốn tôm lẫn thịt có chả,kg_20260602_172448,offline
menu_item:368786,MenuItem,Bánh cuốn nhân hành khô,bánh cuốn nhân hành khô,kg_20260602_172448,offline
menu_item:368788,MenuItem,Bánh cuốn nhân hành khô chả,bánh cuốn nhân hành khô chả,kg_20260602_172448,offline
menu_item:368790,MenuItem,Bánh cuốn trứng chín,bánh cuốn trứng chín,kg_20260602_172448,offline
menu_item:368793,MenuItem,Bánh cuốn trứng lòng đào,bánh cuốn trứng lòng đào,kg_20260602_172448,offline
menu_item:8149929,MenuItem,CHẢ XIÊN 20K/ 1 XIÊN,chả xiên 20k/ 1 xiên,kg_20260602_172448,offline
menu_item:8149936,MenuItem,bánh cuốn nhân thịt chả nướng,bánh cuốn nhân thịt chả nướng,kg_20260602_172448,offline
menu_item:12060342,MenuItem,Bún chả lẫn,bún chả lẫn,kg_20260602_172448,offline
menu_item:12060343,MenuItem,Bún chả viên,bún chả viên,kg_20260602_172448,offline
menu_item:12060346,MenuItem,Bún chả miếng,bún chả miếng,kg_20260602_172448,offline
menu_item:4116942,MenuItem,Bún bò tái + Coca Cola,bún bò tái + coca cola,kg_20260602_172448,offline
menu_item:4116943,MenuItem,Phở bò tái,phở bò tái,kg_20260602_172448,offline
menu_item:2205992,MenuItem,Khoai Tây Lắc Phô Mai,khoai tây lắc phô mai,kg_20260602_172448,offline
menu_item:2205993,MenuItem,Xúc Xích Chiên (2 Cái),xúc xích chiên (2 cái),kg_20260602_172448,offline
menu_item:3469388,MenuItem,Phở Gà Hà Nội,phở gà hà nội,kg_20260602_172448,offline
menu_item:3469389,MenuItem,Phở Bò Tái,phở bò tái,kg_20260602_172448,offline
menu_item:3469390,MenuItem,Bún Gà Ta,bún gà ta,kg_20260602_172448,offline
menu_item:3469391,MenuItem,Bún Bò Tái,bún bò tái,kg_20260602_172448,offline
menu_item:3469392,MenuItem,Mì Gà Ta,mì gà ta,kg_20260602_172448,offline
menu_item:4033987,MenuItem,Mì Bò Tái,mì bò tái,kg_20260602_172448,offline
menu_item:4033988,MenuItem,Quẩy giòn,quẩy giòn,kg_20260602_172448,offline
menu_item:7487223,MenuItem,Cơm tấm sườn nướng,cơm tấm sườn nướng,kg_20260602_172448,offline
menu_item:7487224,MenuItem,Cơm tấm sườn bì chả trứng ốp la,cơm tấm sườn bì chả trứng ốp la,kg_20260602_172448,offline
menu_item:7487226,MenuItem,Cơm tấm sườn bì chả,cơm tấm sườn bì chả,kg_20260602_172448,offline
menu_item:7487233,MenuItem,Cơm tấm sườn chả,cơm tấm sườn chả,kg_20260602_172448,offline
menu_item:8670519,MenuItem,Cơm tấm sườn bì,cơm tấm sườn bì,kg_20260602_172448,offline
menu_item:8670521,MenuItem,Cơm tấm sườn ốp la,cơm tấm sườn ốp la,kg_20260602_172448,offline
menu_item:8670522,MenuItem,Cơm tấm sườn bì ốp la,cơm tấm sườn bì ốp la,kg_20260602_172448,offline
menu_item:8670530,MenuItem,Cơm tấm sườn chả ốp la,cơm tấm sườn chả ốp la,kg_20260602_172448,offline
menu_item:7487225,MenuItem,Cơm tấm ba chỉ chả,cơm tấm ba chỉ chả,kg_20260602_172448,offline
menu_item:7487230,MenuItem,Cơm tấm ba chỉ nướng,cơm tấm ba chỉ nướng,kg_20260602_172448,offline
menu_item:7487232,MenuItem,Cơm tấm ba chỉ bì chả trứng ốp la,cơm tấm ba chỉ bì chả trứng ốp la,kg_20260602_172448,offline
menu_item:7487234,MenuItem,Cơm tấm ba chỉ bì chả,cơm tấm ba chỉ bì chả,kg_20260602_172448,offline
menu_item:8670357,MenuItem,Cơm tấm ba chỉ bì ốp la,cơm tấm ba chỉ bì ốp la,kg_20260602_172448,offline
menu_item:8670359,MenuItem,Cơm tấm ba chỉ ốp la,cơm tấm ba chỉ ốp la,kg_20260602_172448,offline
menu_item:8670361,MenuItem,Cơm tấm ba chỉ bì,cơm tấm ba chỉ bì,kg_20260602_172448,offline
menu_item:8670370,MenuItem,Cơm tấm má heo nướng,cơm tấm má heo nướng,kg_20260602_172448,offline
menu_item:8670456,MenuItem,Cơm tấm má heo bì chả ốp la,cơm tấm má heo bì chả ốp la,kg_20260602_172448,offline
menu_item:8670459,MenuItem,Cơm tấm má heo chả ốp la,cơm tấm má heo chả ốp la,kg_20260602_172448,offline
menu_item:8670460,MenuItem,Cơm tấm má heo bì ốp la,cơm tấm má heo bì ốp la,kg_20260602_172448,offline
menu_item:8670461,MenuItem,Cơm tấm má heo bì chả,cơm tấm má heo bì chả,kg_20260602_172448,offline
menu_item:8670463,MenuItem,Cơm tấm má heo ốp la,cơm tấm má heo ốp la,kg_20260602_172448,offline
menu_item:8670464,MenuItem,Cơm tấm má heo chả,cơm tấm má heo chả,kg_20260602_172448,offline
menu_item:8670465,MenuItem,Cơm tấm má heo bì,cơm tấm má heo bì,kg_20260602_172448,offline
menu_item:9838712,MenuItem,Bún Thái Hải Sản,bún thái hải sản,kg_20260602_172448,offline
menu_item:9838713,MenuItem,Bún Thái thập cẩm,bún thái thập cẩm,kg_20260602_172448,offline
menu_item:9838714,MenuItem,Bún Thái đặc biệt,bún thái đặc biệt,kg_20260602_172448,offline
menu_item:10134301,MenuItem,Bún Thái Bò Mỹ,bún thái bò mỹ,kg_20260602_172448,offline
menu_item:9838715,MenuItem,Bún Thái tôm,bún thái tôm,kg_20260602_172448,offline
menu_item:11248054,MenuItem,Bún Thái Sụn Non + Bò Mỹ,bún thái sụn non + bò mỹ,kg_20260602_172448,offline
menu_item:11248057,MenuItem,Bún Thái Sụn Non,bún thái sụn non,kg_20260602_172448,offline
menu_item:9838722,MenuItem,Mì tomyum hải sản,mì tomyum hải sản,kg_20260602_172448,offline
menu_item:9838721,MenuItem,Mì tomyum thập cẩm,mì tomyum thập cẩm,kg_20260602_172448,offline
menu_item:9838723,MenuItem,Mì tomyum đặc biệt,mì tomyum đặc biệt,kg_20260602_172448,offline
menu_item:10134303,MenuItem,Mì Thái Bò Mỹ,mì thái bò mỹ,kg_20260602_172448,offline
menu_item:9838724,MenuItem,Mì tomyum tôm,mì tomyum tôm,kg_20260602_172448,offline
menu_item:11248064,MenuItem,Mì Tomyum Sụn Non,mì tomyum sụn non,kg_20260602_172448,offline
menu_item:11248067,MenuItem,Mì Tomyum Sụn Non + Bò Mỹ,mì tomyum sụn non + bò mỹ,kg_20260602_172448,offline
menu_item:9838718,MenuItem,Mì chua cay full topping,mì chua cay full topping,kg_20260602_172448,offline
menu_item:9838719,MenuItem,Mì chua cay tim bầu dục trứng non,mì chua cay tim bầu dục trứng non,kg_20260602_172448,offline
menu_item:9838720,MenuItem,Mì chua cay tim bầu dục mọc,mì chua cay tim bầu dục mọc,kg_20260602_172448,offline
menu_item:9838717,MenuItem,Mì chua cay tim bầu dục,mì chua cay tim bầu dục,kg_20260602_172448,offline
menu_item:9838725,MenuItem,Bún bò trộn Nam Bộ,bún bò trộn nam bộ,kg_20260602_172448,offline
menu_item:9838727,MenuItem,Bún trộn gà nướng,bún trộn gà nướng,kg_20260602_172448,offline
menu_item:9838728,MenuItem,Bún trộn xúc xích,bún trộn xúc xích,kg_20260602_172448,offline
menu_item:10485719,MenuItem,Phở Bò Tái Nạm,phở bò tái nạm,kg_20260602_172448,offline
menu_item:10485723,MenuItem,Phở Bò Tái Gầu,phở bò tái gầu,kg_20260602_172448,offline
menu_item:10485727,MenuItem,Phở Bò Tái Lăn,phở bò tái lăn,kg_20260602_172448,offline
menu_item:10485730,MenuItem,Phở Bò Sốt Vang,phở bò sốt vang,kg_20260602_172448,offline
menu_item:10485735,MenuItem,Phở Bò Gầu,phở bò gầu,kg_20260602_172448,offline
menu_item:10485737,MenuItem,Cơm Rang Dưa Bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:10485741,MenuItem,Cơm Rang Cải Bò,cơm rang cải bò,kg_20260602_172448,offline
menu_item:10485750,MenuItem,Cơm Rang Sốt Vang,cơm rang sốt vang,kg_20260602_172448,offline
menu_item:10485752,MenuItem,Phở Xào Cải Bò,phở xào cải bò,kg_20260602_172448,offline
menu_item:10485754,MenuItem,Mỳ Xào Cải Bò,mỳ xào cải bò,kg_20260602_172448,offline
menu_item:10485756,MenuItem,Mỳ Ý Sốt Bỏ Bằm,mỳ ý sốt bỏ bằm,kg_20260602_172448,offline
menu_item:876288,MenuItem,Cơm thịt kho tàu trứng kèm chả lá lốt 1 trứng cuộn,cơm thịt kho tàu trứng kèm chả lá lốt 1 trứng cuộn,kg_20260602_172448,offline
menu_item:876289,MenuItem,Cơm sườn xào chua ngọt kèm chả lá lốt 1 trứng cuộn,cơm sườn xào chua ngọt kèm chả lá lốt 1 trứng cuộn,kg_20260602_172448,offline
menu_item:876290,MenuItem,Cơm Đậu Phụ Nhồi Thịt Sốt Cà Chua Trứng Ốp La,cơm đậu phụ nhồi thịt sốt cà chua trứng ốp la,kg_20260602_172448,offline
menu_item:876291,MenuItem,Cơm thịt heo nướng cốt lết,cơm thịt heo nướng cốt lết,kg_20260602_172448,offline
menu_item:876292,MenuItem,"Cơm bò sốt tiêu đen,Trứng Ốp","cơm bò sốt tiêu đen,trứng ốp",kg_20260602_172448,offline
menu_item:876293,MenuItem,Cơm thịt chân giò luộc,cơm thịt chân giò luộc,kg_20260602_172448,offline
menu_item:876294,MenuItem,Cơm Bò Sốt Tiêu Đen,cơm bò sốt tiêu đen,kg_20260602_172448,offline
menu_item:876295,MenuItem,Cơm Cánh gà chiên mắm,cơm cánh gà chiên mắm,kg_20260602_172448,offline
menu_item:876296,MenuItem,Cơm Đậu Phụ Nhồi Thịt Sốt Cà Chua,cơm đậu phụ nhồi thịt sốt cà chua,kg_20260602_172448,offline
menu_item:876297,MenuItem,Cơm Cánh gà sốt me chua ngọt,cơm cánh gà sốt me chua ngọt,kg_20260602_172448,offline
menu_item:876298,MenuItem,"Cơm Thịt Băm Với Đậu Và Ngô đậu , Trứng Ốp","cơm thịt băm với đậu và ngô đậu , trứng ốp",kg_20260602_172448,offline
menu_item:996310,MenuItem,cơm gà rang gừng xa ớt,cơm gà rang gừng xa ớt,kg_20260602_172448,offline
menu_item:1948765,MenuItem,cơm thịt kho tầu trứng kèm 1 chai cô ca,cơm thịt kho tầu trứng kèm 1 chai cô ca,kg_20260602_172448,offline
menu_item:1948767,MenuItem,cơm sườn xào chua ngọt kèm 1 chai cô ca,cơm sườn xào chua ngọt kèm 1 chai cô ca,kg_20260602_172448,offline
menu_item:1948768,MenuItem,cơm thịt giò luộc kèm 1 chai cô ca,cơm thịt giò luộc kèm 1 chai cô ca,kg_20260602_172448,offline
menu_item:1948769,MenuItem,cơm bò sốt tiêu đen kèm 1 chai cô ca,cơm bò sốt tiêu đen kèm 1 chai cô ca,kg_20260602_172448,offline
menu_item:2135850,MenuItem,cơm gà xào nấm,cơm gà xào nấm,kg_20260602_172448,offline
menu_item:2207056,MenuItem,cơm bò sôt tiêu đen kèm 1 chai trà đào hạt chia,cơm bò sôt tiêu đen kèm 1 chai trà đào hạt chia,kg_20260602_172448,offline
menu_item:2207059,MenuItem,cơm gà xào nấm kèm 1 chai trà đào hạt chia,cơm gà xào nấm kèm 1 chai trà đào hạt chia,kg_20260602_172448,offline
menu_item:7437953,MenuItem,cơm dưa xào bò,cơm dưa xào bò,kg_20260602_172448,offline
menu_item:9419692,MenuItem,cơm cá chiên xù kèm chả lá lốt trứng cuộn,cơm cá chiên xù kèm chả lá lốt trứng cuộn,kg_20260602_172448,offline
menu_item:11476481,MenuItem,cơm dưa xao thịt bò,cơm dưa xao thịt bò,kg_20260602_172448,offline
menu_item:11476482,MenuItem,cơm cá chiên xù kèm chả lá lốt 1 trứng cuộn,cơm cá chiên xù kèm chả lá lốt 1 trứng cuộn,kg_20260602_172448,offline
menu_item:876303,MenuItem,Thịt Kho Tầu Trứng,thịt kho tầu trứng,kg_20260602_172448,offline
menu_item:876306,MenuItem,Sườn Xào Chua Ngọt,sườn xào chua ngọt,kg_20260602_172448,offline
menu_item:876307,MenuItem,Thịt Chân Giò Luộc,thịt chân giò luộc,kg_20260602_172448,offline
menu_item:876309,MenuItem,Thịt Băm Ngô Đậu,thịt băm ngô đậu,kg_20260602_172448,offline
menu_item:876310,MenuItem,Thịt Côt Lết ( thịt nạc vai đầu giòn ),thịt côt lết ( thịt nạc vai đầu giòn ),kg_20260602_172448,offline
menu_item:2135852,MenuItem,gà xào nấm ăn thêm,gà xào nấm ăn thêm,kg_20260602_172448,offline
menu_item:4594509,MenuItem,thịt bò xào cần tỏi ko bao gồm cơm ăn thêm,thịt bò xào cần tỏi ko bao gồm cơm ăn thêm,kg_20260602_172448,offline
menu_item:5845619,MenuItem,thịt bọc trứng cút xốt xíu mại,thịt bọc trứng cút xốt xíu mại,kg_20260602_172448,offline
menu_item:3990153,MenuItem,gà xào nấm ăn thêm,gà xào nấm ăn thêm,kg_20260602_172448,offline
menu_item:6088651,MenuItem,tôm rang thịt ăn thêm ko kèm cơm,tôm rang thịt ăn thêm ko kèm cơm,kg_20260602_172448,offline
menu_item:11476480,MenuItem,Dưa xào bò ăn thêm ko bao gồm cơm,dưa xào bò ăn thêm ko bao gồm cơm,kg_20260602_172448,offline
menu_item:10171396,MenuItem,Cơm tấm sườn,cơm tấm sườn,kg_20260602_172448,offline
menu_item:10171397,MenuItem,Cơm tấm sườn bì,cơm tấm sườn bì,kg_20260602_172448,offline
menu_item:10171398,MenuItem,Cơm tấm sườn chả,cơm tấm sườn chả,kg_20260602_172448,offline
menu_item:10171399,MenuItem,Cơm tấm sườn trứng,cơm tấm sườn trứng,kg_20260602_172448,offline
menu_item:10171400,MenuItem,Cơm tấm sườn chả trứng,cơm tấm sườn chả trứng,kg_20260602_172448,offline
menu_item:10171401,MenuItem,Cơm tấm sườn chả trứng lạp xưởng,cơm tấm sườn chả trứng lạp xưởng,kg_20260602_172448,offline
